,Unnamed: 0,premise,text,stance
1378,1378.0,fauci,:warning: #COVID19 OpEd: Ref @POTUS @realDonaldTrump “I feel good” ref posbl use Malaria drug to treat CV19 - NNN recently spoke w person discontinued stomach med re cancer causing ingredient Gave alt drug but it decreased efficacy person’s other med PLEASE LISTEN #DrFauci TEST FIRST :warning:,1
2985,2985.0,stay at home orders,@henrymcmaster Let me make it clear this virus is not as bad as you politicians make it to be !!!! Stop trying to be a Nazi,2
2578,2578.0,fauci,"@FoxNewsSunday  Chris Wallace said Trump predicted a possible vaccine for C-19 by January, but what he did not say is that  #DrFauci said the same thing in the recent update.  Chris Wallace on a campaign to destroy Trump! #FakeNews",0
2662,2662.0,fauci,The US Senate is about to hear testimony from members of the WH coronavirus taskforce starting w/ #DrFauci followed by the heads of the CDC and FDA as well as the Asst Sec for health. #Covid_19,0
1825,1825.0,fauci,"@PitchingNinja This guy pitches like he predicts the Coronavirus - he's all over the place, but mainly left.",2
2602,2602.0,fauci,"@StateDept @realDonaldTrump If DEATH is the human condition, then ABSOLUTELY! WE'RE # 1! 
#COVIDIOT #TrumpIsANationalDisgrace #TrumpTraitor #TrumpLiesAmericansDie",0
1917,1917.0,fauci,"²/³February 
-Fauci was wrong about the first coronavirus death (it was the 6th, not the 29th)
-29th:Fauci said movies, gyms and malls are ok.
""Dr. Fauci"" Ratings #FauciIsAHero",2
1467,1467.0,fauci,"@YahooNews Changes come at every turn and everyday we must all thank #DrFauci  and other scientist for trying there best to analyze and track an Invisible Coronavirus,a Virus that will always be mentioned as World History,until we BEAT this Coronavirus...Peace &amp; Prayers",1
2432,2432.0,fauci,"Sixty-five days later, human trials began on Moderna’s vaccine formula. That pace, says Fauci, is “the fastest that’s ever been done since the time a virus was sequenced.” On July 27, Moderna will begin a 30,000-person final-stage trial of the vaccine.",0
1243,1243.0,face masks,@BTroubble @ClarkeMicah I have respect for those who respect the lives of those around them,0
1860,1860.0,fauci,@ChristinePolon1 @Henry4Trump17 @realDonaldTrump @Jim_Jordan He doesn’t need to- I’m sure he’s on #Hydroxychloroquine #hydroxychloriquineworks #DemocratsTheEnemyWithin #Trump2020VictoryNowMoreThanEver,2
2959,2959.0,stay at home orders,@Jayesco78 YES! I’m prepared for civil war against these nazi democrats #civilwar #banmasks,2
824,824.0,face masks,"Today in Northcote. Tradie walking to get coffee, no mask. Police drive past. Nothing. Man on the street with child, no mask. Man with a mask under his nose. Lady who took her scarf off to drink her coffee while talking to her friend, wipes her nose with hand",2
268,,fauci,"Uh , is anyone worried about Dr Fauci ? Watching the #CoronaVirusUpdate and he 's not looking great . Ca n't tell if it 's from Trump 's horrible statements or not though .",0
2999,2999.0,stay at home orders,"@jsolomonReports This is a BOMBSHELL!!! CDC says an estimated 20 MILLION Americans have had the virus, most w/ NO symptoms. That lowers the death rate to .62%   WHO said the death rate was 3.4%. That is a huge difference &amp; why it is safe to",2
917,917.0,face masks,@PaulWestonEden All the technology out today and the best they can do is say wear a mask..lol gtfoh...,2
1038,1038.0,face masks,"@DeniseMarlaine In fact, is there any sheriff anywhere who will enforce mask ""mandates""?

How could they?  They enforce actual legislation, not dictators' tantrums.

",2
1004,1004.0,face masks,@jsolomonReports Unfortunately small businesses have been decimated with this 5 month forced lockdown. What happened to the United States of America :cry: We have lost our freedom while they get us ready or the forced #vaccines,2
1164,1164.0,face masks,"Maybe I should hang
Around graveyards - those folks will
Stay six feet away

#haiku #SocialDistancing",0
1925,1925.0,fauci,"@MsGambino1 @TrumpT1776 @Jim_Jordan I can't stomach #Fauci. His voice is like fingernails on a chalkboard.
#FireFauci",2
1372,1372.0,fauci,"Need info on whether a plastic face guard is a SUBSTITUTE for a mask. 
I see people in adverts wearing both, but when I see them in stores, it's with SHIELD only and no masks.. 
#DrFauci #COVID19 #QuestionOfTheDay #Masks4All",1
2974,2974.0,stay at home orders,The worst pandemic that's affecting society right now is stupidity.  #Plandemic #ArrestBillGates,2
3993,3993.0,school closures,@CP24 Why are we NOT talking this seriously in Canada? Why are we so arrogant to think that we are immune to this!? Why would the convention take place??? This is insane. #COVID19,1
2645,2645.0,fauci,I hope we all learn from this experience... what @realDonaldTrump did yesterday in his coronavirus update was propaganda! He is playing politics with our lives ! Hopefully in Nov we can express accurate our disgust for these actions ! #WhiteHouseBriefing,0
3661,3661.0,stay at home orders,Time to mask up Melbournians. #COVID19Vic #StaySafe,0
1817,1817.0,fauci,"@LeahR77 Yeah, no conflict of interest with any of these “health officials”. Nothing to see here people... #FireBirx",2
1039,1039.0,face masks,Would like to know- why does #MyBodyMyChoice only apply to murder? But not mask wearing or the choice to say hell no to masks? #BlackLivesMatter #Biden2020 :thinking_face::person_shrugging: #Masks,2
718,718.0,face masks,@BorisJohnson Never thought I’d say it Boris but for a so called ‘liberal’ conservative you are an absolute control freak! Stop babying us. Stop #nannystate and FFS stop the insane forced masks.,2
1023,1023.0,face masks,"@ChuckCallesto Now I can grocery shop...oh wait I haven’t worn a mask shopping ever and not one worker has said a word. Now, some TDS customers have. I stop those conversations quietly but immediately.",2
1036,1036.0,face masks,@mnhouseDFL #noBondingBill until Walz powers removed. #Scamdemic #covidHoax,2
1123,1123.0,face masks,"@clairecmc @ZerlinaMaxwell Well #USA likes to be #1 . There you are:woman_facepalming_medium_skin_tone:
",0
451,451.0,face masks,Made my first shop visit today in months (wearing mask). Literally no one else is wearing one.,1
1026,1026.0,face masks,"@DonFitzgerald1 @fmcoreega @MsResJudicata No. The fiber of the mask has holes that are larger than the virus being carried &amp; do not protect you or others.  The N95 fails to prevent sending virus out or receiving it in.  The mask is an agenda, fear based experiment to find out how quickly people turn to #sheep ",2
654,654.0,face masks,"@BiscAnenome @SikeNawGaming @BardsFM Weird how many doctors say masks aren't the answer except in situations like surgery to avoid coughing or sneezing into an open incision. 

Masks don't block viruses anyway.

Our health is damaged if we restrict our breathing. Our immune system too. 

Goodbye.

",2
2544,2544.0,fauci,"I would be less disappointed in humanity if they simply rounded up and killed people labeled as ""anti-vaxxers"". They are so crazy they are willing to destroy their own lives, torture themselves, and restrict their breathing for their medical cult. #BigPharma",0
3011,3011.0,stay at home orders,"@EndUKLockdown1 Exactly, the inevitable new ""cases"" that are revealed will be used against us to lockdown even more cities and remove even more of our rights. PLEASE people, WAKE THE FUCK UP! @DailyMailUK",2
4380,4380.0,school closures,Schools are doing their best to ensure that  education for children is not disrupted. I support my children's school and all self financed schools wholeheartedly.,0
3700,3700.0,stay at home orders,"@thehill Gee, @AOC , maybe we shouldn't be forcing people into that situation, hmmm?",0
2939,2939.0,stay at home orders,"Heres a thought 

Why do we need to be vaccinated against a virus that has a 99.98 % recovery rate :thinking_face:

#nomasks
#Covid19UK",2
1401,1401.0,fauci,"When this is all over, this is who I will remember for the good: @CMOH_Alberta @nenshi @BryanSzumlas @JustinTrudeau @NYGovCuomo @PeterAlexander @gustavson64 and #DrFauci #covid19",1
1074,1074.0,face masks,@Bakari_Sellers I see little ones wearing masks everyday :mask:,0
2971,2971.0,stay at home orders,"Alone with my thought. Lockdown sucks I fucking hate Quarantine lol
#CoronavirusPandemic #usatoday #StaySafe #StaySafeStayHealthy",2
2926,2926.0,stay at home orders,Morning @BorisJohnson. Have you done with totally fucking up our  country yet? Just looking at the share prices for confirmation. #medicaltyranny,2
2962,2962.0,stay at home orders,"#COVID19 death numbers are inflated.

A large percentage of deaths are those who died 
WITH #WuhanVirus, and not FROM it.

",2
4187,4187.0,school closures,#SaveOurSchools Don't discourage the schools and teachers by stopping their salaries @imBhupendrasinh #RightToTeach @vijayrupanibjp @HRDMinistry,2
2720,2720.0,fauci,"#DrFauci said #covid19 is ""10 times more lethal than the seasonal #flu.""
The seasonal flu kills 250-650,000 people in the US, alone, every year.
That means, if we don't get control of this, we could expect 2.5 to 6.5 Million people could die from #Coronavirus in the US, alone.",0
3976,3976.0,school closures,"Spent two hours at the supermarket, parking, figuring out what to buy when whole sections were empty, and waiting to pay. Definitely not one person per four sq metres. Not the case at my kid's school either. #COVID19",1
1168,1168.0,face masks,@CNN Reopen the schools!,0
1324,1324.0,fauci,"#ThursdayThoughts #DrFauci #COVIDー19 #coronavirus 
I agree with Dr. Fauci %100 we should stop shaking hands forever. :clapping_hands_medium-dark_skin_tone::clapping_hands_medium-dark_skin_tone::clapping_hands_medium-dark_skin_tone: People are disgusting. Greasy oily hands :nauseated_face::face_vomiting::face_vomiting::face_vomiting::face_vomiting:",1
2456,2456.0,fauci,CNN #lossofsmell is an early sign of #COVID19 A viewer called in to ask about this symptom. #DrFauci responded that it is. Viral problems  may cause #anosmia. Try using a #copperzap and #ginger #cinnamon #spices ##citrus to try and stimulate #senseofsmell,0
2936,2936.0,stay at home orders,"@MattHancock This isn't rocket science Mr Cock.
If less people have died than have for this time of year for the last five years then your virus BS has gone firmly out the window.",2
1968,1968.0,fauci,"@HenryMakow Don't believe a word of those fucking #FakeJews and resist

Refuse to obey satanic tyranny

#CoronaHoax #LiesLiesLies #BillGatesIsEvil #FauciIsAFraud #Fraudci",2
2271,2271.0,fauci,Deaths of despair are greater than any Covid-19 deaths.,0
300,300.0,face masks,"My micro aggressions.
When you walk into my store with no mask and dont want me touching your stuff to scan it, IM TOUCHING THAT SHIT.",1
2080,2080.0,fauci,@gatewaypundit @GJohnston2014 @RobertKennedyJr @joehoft Seems to me most of #Congress will also get a rake off $$$ from the #coronavirus Vaccine and hoax. This why they will do nothing about,2
976,976.0,face masks,"@doqholliday @realDonaldTrump I’m trying to understand the stupidity in handing out fines to the people not wearing masks, it’s highly recommended, aka. a mandate!  How can fines be paid if nobody is working?!!",2
1031,1031.0,face masks,"My wife said I couldn’t go to the store with her because I refuse to wear a Mask and Michigan now says you must were one or be fined or arrested. 
I will not Comply! I said I wouldn’t wear one and I’ve drawn a line i will not cross! #America #Freedom #mybodymychoice ",2
1490,1490.0,fauci,@SpeakerPelosi We need to hear what #DrFauci has to say about the #coronavirus and the Trump Administration. #COVID #TestAndTrace #TestingForCovid19,1
2321,2321.0,fauci,"ALL politicians &amp; Dr's who allow states to open early #COVID19 should be held liable under criminal law for any foreseen #preventabledeaths that occur. 

@realDonaldTrump #DeborahBirx #DrFauci @GovKemp @GovBillLee @GovRonDeSantis @henrymcmaster @GovDunleavy #PreventCOVID19Spread",0
2399,2399.0,fauci,I have to side with parents and teachers on the side of not #ReOpenSchools -- but for different reasons. The main one: why allow children back in school when adults are under house-arrest and forced to wear masks? #Masks #ReopenAmerica #MasksOffAmerica #CovidHoax,0
3010,3010.0,stay at home orders,"@TexasTribune So basically, being in lockdown appears to do no good anyways!",2
2421,2421.0,fauci,African Americans reported to have more sever symptoms of #COVID19 bc a higher percentage of them have diabetes and asthma - #DrFauci  #StayAtHome @realDonaldTrump @WHO @CDCgov,0
2907,2907.0,stay at home orders,@DineshDSouza I’m sure these protest have nothing to do with the rise in Covid cases!! 6 foot rule must have been cancelled for the protesters!! Lmao,2
2928,2928.0,stay at home orders,"@JoeBiden Leave me alone.
Contact trace yourself fool.
Enough tyranny in the name of safety.
#WalkAwayFromDemocrats 
#OBAMAGATE 
#WalkAwayFromDemocratSocialists",2
2529,2529.0,fauci,@CNBC I know one CDC director that will be thrilled with the pricing.   It sure beats paying $1 for Hydroxychloroquine,0
2431,2431.0,fauci,@shomaristone @USATODAY Seriously! And if they get #COVIDー19 then what ? I mean they didn’t want to wear a mask ?!,0
2975,2975.0,stay at home orders,#RecallGavin2020 Newsom/Pelosi #CrimeFamily this clowns are destroying people’s livelihoods all for a virus that people have a 99.8% chance of surviving!,2
2915,2915.0,stay at home orders,"@TomiLahren I agree with you 100% of the time Tomi, but on this virus I agree with you 110%! #OpenTheSchools",2
2749,2749.0,fauci,"Jim Acosta tried to get #DrFauci or #DrBirx to say that #Trump acted late but the chart was clear that before March there was not enough evidence in the USA to have acted on. 
#COVID19 
#Coronavirustruth",0
2820,2820.0,stay at home orders,"@ProjectLincoln There is no vaccine
This is 1918
Wear a mask
Social distance
And keep your hands clean

#StayHome 
#StayAtHome",1
1461,1461.0,fauci,"@Mike_Pence @Complex_Ari67 @WhiteHouse Why is the secret service agent the only one smart enough to wear a mask? Also, where is #DrFauci?",1
4457,4457.0,school closures,@ElectQuinn @marcorubio You won’t be wearing those because our nurses and doctors need them. A cloth mask won’t kill you and it’s the nice thing to do. I think your religion says it’s Christ like. #WearADamnMask #WearAMask #TrumpFailsAmerica #TrumpFailedAmerica,0
2993,2993.0,stay at home orders,"@TheLucDevine If anything it was overreacted, 

The virus is live but is far less dangerous and you cant fight it, 

Live and let live

#endlockdown",2
1501,1501.0,fauci,What is he talking about?! He is full of crap! Where’s #DrFauci #Coronavirus,1
1033,1033.0,face masks,"@RexChapman @CharlesRobinson Rex, you do understand there is no medical evidence masks work, right? Not defending the behavior of these 2 dipshits, but wearing a mask does nothing. ",2
2515,2515.0,fauci,@ROHLL5 No mask on him no mask on the guy behind him:rage:,0
947,947.0,face masks,"@Bonitapip Because it’s pointless, stupid, affects businesses, affects staff and distresses customers.

Do you need any more?
",2
2992,2992.0,stay at home orders,"Work from home is so frustrating...First day at home after 7 days #lockdown in Raipur..Still 6 more days to go..Didn't realise it when was posted as SSP Raipur, Lockdown was more busy then...My sympathies :mask::grimacing:",2
2628,2628.0,fauci,@AdrianNormanDC #Masks / face diapers for us not the thirsty dehydrated elite I say mischievously!,0
1911,1911.0,fauci,#DrFauci has been awfully quiet during these #protests. #COVID19 #coronavirus #Floyd,2
543,543.0,face masks,If masks are so important why is the public not made aware of the ONLY mask that will protect the wearer from covid19 - the N95 mask?,2
285,285.0,face masks,When they ask me what I did with my life I will say I wore the fucking mask.,1
3938,3938.0,school closures,"To all of the Anti-Masker Moms:

Not being able to see your infected child, or infected spouse infected by your infected child while on a ventilator really sucks. But you know what sucks worse?

Casket &amp; urn shopping.
#WearAMask",1
1094,1094.0,face masks,"@lsumner37 @axios @NYGovCuomo Same. So proud of our Gov. &amp; fellow New Yorkers! I’ll forget how Hov Cuomo would end reminding us that we were 

Strong
Smart
Tough 
Loving

Man, that always made me feel like we were going to get through this. Now we have to just keep it that way! #nytough ",0
2319,2319.0,fauci,@TONYxTWO Ya can smell the fart of a person wearing pants. Masks dont work.,0
1256,1256.0,face masks,"@octaviaspencer Support each other in times of uncertainty, worries, anxiety and struggles with our feelings during the lockdown everywhere? What If we show more empathy, kindness and positivity? What if we listen and talk whenever we need it? #StayAtHome",0
2909,2909.0,stay at home orders,"@RealJamesWoods He got pneumonia. Which is still a real, actual disease that kills people. But we've never shut the country down to stop pneumonia.",2
2998,2998.0,stay at home orders,Open bars! Open sports! Open schools! I’m a high school teacher &amp; we could talk about opening schools if wehave some of these measures in place. But since we don’t/ can’t/ won’t I believe that my students &amp; colleagues are,2
1288,1288.0,face masks,"Can someone please do a ""Downfall"" parody of the mask situation? Long overdue if it hasn't been done yet. #downfall",0
2652,2652.0,fauci,"@IngrahamAngle You are only an ""expert"" when you make more correct predictions than wrong ones.

#TheExperts #Covid19 #RandPaul #DrFauci",0
2430,2430.0,fauci,@drmlb Just unacceptable #covid19 - I believe that our elected officials need to have one voice - an anti covid one,0
2223,2223.0,fauci,"@RudyGiuliani He is the most negative, depressing guy I've seen lately!",0
2486,2486.0,fauci,"Go ahead #followme, you know you want too. It'll be our dirty little secret. #COVID19. #Coronavirus #PoliceState. #PrisonPlanet #BillGatesVirus",0
2972,2972.0,stay at home orders,@Timcast Why are we still listening to the experts....,2
1417,1417.0,fauci,@IngrahamAngle .@RandPaul swam in a pool when he knew he was #Covid19 positive.  He’s irresponsible &amp; selfish. I trust #DrFauci over him any day!,1
2504,2504.0,fauci,WHICH #nursinghomes #COVID19 only #dewine #dracton #DrFauci #COVID19,0
4089,4089.0,school closures,1/ I’ve got a solution. Why don’t then school districts just give us our summer vacation early. We could end school mid March and resume school in mid June if #coronavirus is contained. The 2019-2020 school year could be finished during what would have been...,1
1818,1818.0,fauci,@AP Georgia governor Kemp is the greatest leader in America right now. He opened 19 days ago and proved it can be done. True leader and he took all the heat. #COVID19,2
2745,2745.0,fauci,"President Trump is making a right decision. He minimized coronavirus to spread, then exaggerated to scare and push lock down, to bring down economy, to change voting system, to bring down president, to push manditory vaccination.",0
2904,2904.0,stay at home orders,@taylorswift13 SHE REALLY SAID STF HOME.,1
2473,2473.0,fauci,The data are clear: political leaders who got behind scientists and followed their directions have much better situations now. #COVID19,0
2446,2446.0,fauci,"@CuomoPrimeTime @ChrisCuomo :red_heart_selector:Heart reaching story ~ Thank you @ChrisCuomo &amp; CNN ~ You #HONORTHEM, you #SHOWTheirFaces, you #SHARETheirStories. DEVASTATING 155,196+:flag_for_United_States:dead! In July alone 1,874,459 new :flag_for_United_States: cases #TrumpHasNoPlan  #COVID19  #COVIDIOT #AmericasGreatestMistake  #TrumpFailsAmerica",0
851,851.0,face masks,@FollowQanon I’m :face_vomiting: because msm thinks because Trump wore a mask in a hospital we are all of the sudden going to change our stance on this. #MSMEnemyOfThePeople,2
497,497.0,face masks,"@Rothwella1 I totally agree :thumbsup: in a bubble with my mum and dad now, who are still sheilding as vulnerable, but will not take any chances as I am doing their shopping, etc :heart: #SaveLives ",1
1641,1641.0,fauci,"@thehill This schmuck says because he's a #SocialScientist, he should have the same voice in #COVID19 and #DrFauci. 

And people bitching today about #DrJillBiden not being an MD?",1
1055,1055.0,face masks,"@eNCA @fita_sa Bheki Cele can ... the hell off. I won't produce a receipt until everyone of his mates(fucking cadres) and SAPS has. 
#gatvol
#ANCMustFall 
#COVID19SA plandemic",0
994,994.0,face masks,@WeAreTheMillies If companies want to enforce masks on customers DO NOT shop there. DO NOT give them business. If it effects their pockets they will change their policies.,2
2442,2442.0,fauci,@BoSnerdley So what? A legitimate question The regular flu “ washes over” the US Fauci said in Jsnusry it was no cause for concern to US Washington Post always looking for ways to criticize and pit people against the President  Its sickening and tedious @washingtonpost  #coronavirus #DrFauci,0
141,,school closures,Looking at options for the fall when the kids go back to school #covid19 HTTPURL,1
1869,1869.0,fauci,"@thejtlewis Nothing ""supposed"" about it, Fauci is on video stating it during H1N1. He learned his lesson though, it was too effective and cost him funding for his vaccines.",2
193,193.0,face masks,"For those who say #COVID19  isn't any worse than the flu, I give you MATH (but you can't really compare these 2)

2018-19 US flu season deaths were 34,200 (@CDCgov)

% increase using US CV19 deaths (157,396 SO FAR) 

= 360% increase. THREE HUNDRED SIXTY PERCENT!",1
3078,3078.0,stay at home orders,@DavidBegnaud Yeah the others are ACTUALLY CONTROLLABLE! You cannot control Covid like you can’t control the flu. That’s his point we don’t do anything about the things we can control! #werebeingduped #COVID19,2
3015,3015.0,stay at home orders,@KyleKashuv It’s completely outrageous. Enough of these Democrat tyrannical dictators.,2
30,30.0,face masks,@PrawnDave @ImmoralReport There’s someone LONG overdue for an ass whoopin’. #covidiot #Covidiocy,1
2554,2554.0,fauci,"@LegendaryEnergy :pensive: Yeah... pretty disappointing. They ""science shamed"" him then CNN named that child-fraud to their Corona Virus Expert panel.",0
2334,2334.0,fauci,@EpochTimes I wish he would STFU!,0
1506,1506.0,fauci,"@Morning_Joe #DrFauci just said Private Sector is better equipped to #coronavirus tests kits.... Well, if #Trump isolationism America 1st has left us in vulnerable. How can the most Wealthiest Nation be blindsided? Somethings wrong with that logic. NO EXCUSES Travel Ban is moot!",1
2484,2484.0,fauci,"@Newsweek I live in FtWorth, Texas! My kids will not be the government’s guinea pigs!! Use your own damn kids!! #TrumpVirus  #TrumpGolfsAmericansDie",0
2332,2332.0,fauci,@TheDailyShow Everyone protesting against masks hasn’t lost a family member to this pandemic!! #TrumpVirus #WearADamnMask,0
2059,2059.0,fauci,"@RedNationRising Do they forget there’s cameras everywhere or are they that brazen?  Rhetorical question, they know the media will cover and dumb sheep will still scream “ wear your mask!!!”",2
3002,3002.0,stay at home orders,"@SpeakerPelosi @FaceTheNation Your bill is welfare not going to happen, time to get back to work",2
2412,2412.0,fauci,@MatthiasRex999 @CNN They just need to remember - when  they say these things about the Administration’s #coronavirus response...they are including #DrFauci &amp; #DrBirx in these smears. And the media will have no problem stepping on or over them to report anything that criticizes #Trump.,0
57,,face masks,How am I supposed to give my homie a goodnight kiss wearing a face mask . Thanks #COVID__19 #coronavirus,0
4084,4084.0,school closures,"OMG! I heard that only FOUR schools closed in my state because of coronavirus! :O

I hope it's not gonna spread.... I'm so terrified, and also tomorrow I have college &gt;~&lt;",1
2426,2426.0,fauci,"@thehill And when it’s perfectly safe, we’ll send them. But that’s not now.  #COVID19 #TrumpFailedAmerica #TrumpKillsUs #TrumpIsNotWell",0
2061,2061.0,fauci,".@POTUS .@realDonaldTrump .@VP .@Mike_Pence I love how you’re getting these 2 on the record sir. That’s right...put them through the gauntlet and make them ANSWER QUESTIONS. Because you’ll need these sound bites from #DrFauci &amp; #DrBirx.:wink:

#COVID19 #CoronaVirusTaskForceBriefing",2
1904,1904.0,fauci,"This is why sane people don't believe Fauci anymore.  Hypocrite watching baseball (when he said fans can't go), not social distancing  and wearing a mask.",2
2498,2498.0,fauci,@Yamiche Yes and Peter is absolutely correct.,0
2987,2987.0,stay at home orders,"BBC cant contain their excitement 

the glee is written all over their faces on the news tonight announcing regional lockdowns

so much FEAR for them to spread 

#nomasks

#COVID19",2
991,991.0,face masks,"@GovernorTomWolf Not a law!  Quit fear mongering, asshole! #nomoremasks",2
1484,1484.0,fauci,"@realDonaldTrump will you be holding a #COVID19 briefing tomm and activating #DrFauci :thinking_face: SO @donlemon @JoyRe @ChrisCuomo @Acosta @AOC can get back to how you're not listening to Doctors and Scientists, how we should never go back outside or to work,But protesting abortions COOL:thumbs_up_medium-dark_skin_tone:",1
2675,2675.0,fauci,"@wolfblitzer stop giving Trumps #COVIDIOTS #distraction @CNN time and money ! he is a loser,a liar, and looney. #FactsMatter",0
2358,2358.0,fauci,"@GOP @GOPChairwoman Then why is he trying defund CDC for testing and tracing in the next aid package when experts agree that’s the way to open safely? 
:hiking_boot::clown_face::ocean::flag_for_United_States:",0
1885,1885.0,fauci,I am all set with #DrFauci the stuff that comes out of his mouth on #Coronavirus he contradicts himself a month later.  #Trump needs to set this guy free and like NOW!!,2
985,985.0,face masks,"@AndyBurnhamGM This is just crazy, wear a mask because this virus is so deadly but #EatOutToHelpOut you couldn't make this up and #COVIDIOT are still doing as their told!",2
3088,3088.0,stay at home orders,"@Colin_H_Turner @RockConfused RT this bad boy---&amp; RT it OFTEN !! 

#HCQW0RKS @realDonaldTrump #ReOpenOurSchools",2
2929,2929.0,stay at home orders,@LinSpina @StigersDavid @charliekirk11 Democrats celebrate every Covid death as a win! They will use any excuse to keep the US shut down!,2
237,237.0,face masks,"If someone refuses to wear a mask on a plane, why not remove them during takeoff?",1
1365,1365.0,fauci,"So @realDonaldTrump and @vp have decided to wind down  the coronavirus task force.  Makes sense.  The press conferences have been a disaster as Trump hijacked them, and he can't control #DrFauci , he can control the head of @HHSGov.  Trump doesn't want accurate info out there.",1
2495,2495.0,fauci,@bobbycatania @realDonaldTrump is the sole responsable party for what has gone wrong on the USA. #TrumpVirus,0
2917,2917.0,stay at home orders,@SenSchumer But none of the blame is on all the states locking everything down &amp; crushing the economy because they have no clue how to manage it? NY &amp; CA can attribute 40% of all COVID deaths to senior living centers. FORTY PERCENT you dummy.,2
1688,1688.0,fauci,@IngrahamAngle I’m fucking COUNTING ON IT. We’ll finally actually do something OTHER THAN WATCH PEOPLE GET SICK AND DIE. #TrumpVirus #TraitorTrump #BlueWave2020 #GOPCowards,1
1304,1304.0,face masks,@GMA @GStephanopoulos This is a lie! Watch the video on @BreitbartNews Doctors are coming forward with proof! #lies #COVID19,0
3162,3162.0,stay at home orders,"@pwafork @LADowd Here in Ontario, population 13 million, we're averaging fewer than 130 cases per day, with ~10 deaths per day (that's people who died *with* COVID, not necessarily from it).  Recoveries are outpacing new cases.",2
951,951.0,face masks,@GeneralDilley Hell they don’t even know it’s their right to throw off their masks. I don’t know how they fall for that one.,2
2520,2520.0,fauci,How can the FCC allow CNN to keep their license? @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn  #TrumpTrain2020 #COVID19 #CoVFeFe @GovWhitmer #DemocratsHateAmerica @SpeakerPelosi @JoeBiden,0
2559,2559.0,fauci,@cspanwj Did the caller suggest that #DrFauci  talked about #hydroxychloriquine  effect on #COVID19 in 2005?,0
4000,4000.0,school closures,Schools won't shut down because the government is if certain the problem is with alcohol and cigarettes,1
2429,2429.0,fauci,Mothers and fathers are dying from being home with their kids. Kids are VERY BORING AND VERY DIRTY! Send them to school!!! #ReopenTheSchools #Covid_19 #COVID19 #coronavirus #CoronaDon,0
858,858.0,face masks,@KarenHDuffy40 @Peace1226528725 Hope CA business owners start doing this! #RecallGavinNewsom #Plandemic,2
942,942.0,face masks,"@jakekill20 @eatmorcheeks @PatrickPenney11 @thejtlewis @elonmusk .
Yeah, but 0bama's had worse numbers, but he had the media in his pocket, so.

#Plandemic 
#Scamdemic",2
2595,2595.0,fauci,Torn between using scamdemic or election infection....,0
2364,2364.0,fauci,@LaraLeaTrump @realDonaldTrump Doctors and #DemocratPoliticians should be held responsible..,0
1651,1651.0,fauci,"@cnnbrk The #COVID19 infected ""#WhiteHouse staffer"" #DrFauci came in contact with was probably @realDonaldTrump. :thinking_face: #coronavirus #TrumpVirus #TrumpCoronavirusTestFailure",1
1218,1218.0,face masks,@FedEx Delivery driver just needed to verify ID with my wife. No mask? #COVID19,0
1489,1489.0,fauci,"#DrFauci believes more than 80,000 have died from #COVID19, at home, in the beginning &amp; were never counted.

This had to be the time period when Trump &amp; his allies were calling it a bad cold and/or a hoax when people were already dying.",1
2759,2759.0,fauci,"If the cure kills the patient, was it truly a cure?

#COVID19",0
2613,2613.0,fauci,#DrFauci We’re going in the right direction but we don’t have total control” over #coronavirus. #SenateLive,0
3409,3409.0,stay at home orders,"@BBCNews Why is emergency legislation in place?

11 dwarfs isn't a national emergency.",0
2311,2311.0,fauci,"Everything that is happening in this country, especially the #coronavirus in the South - was easily predicted and ignored. The guidelines were thrown out. #ReopenAmerica #DrBirx #DrFauci #CDC #WHO #NIH #COVID19 #Pandemic #facemask #Evangelicals #TEXAS #Georgia #Florida #Arizona",0
2552,2552.0,fauci,"@svdate We also have the most #coronavirus hospitalizations and DEATHS. Those things are NOT exaggerated by more testing!
#TrumpIsAnIdiot",0
2328,2328.0,fauci,Where is #DrFauci????  #COVID19,0
559,559.0,face masks,@GregAbbott_TX Masks helping it LIES and You Know It!  #COVID19,2
2957,2957.0,stay at home orders,@stltoday Just like any other viral infection. Don’t need to force a vaccine for something with a 99% recovery rate.,2
182,182.0,face masks,"I can't stand #MAGAts #DEPLORABLES #TrumpSupporters, but even I don't want any of them taking #Hydroxychloroquine. It is NOT a cure for the #coronavirus.
#COVID19 is serious and deadly. 
#WearAMask",1
908,908.0,face masks,"@naijagyaldee What a dick, quite unbelievable what has gone on this year. People harassing others for not doing what someone else has told them to. :man_facepalming_medium-light_skin_tone: #Scamdemic #covid1984",2
2496,2496.0,fauci,@DeAnna4Congress Smarter and honest too.,0
1998,1998.0,fauci,"@AhmedBaba_ @trumpretweeter @nytimes hinese dissident Virologist, Shi Zhengeli, released from prison claims #COVID19 was created in a #Wuhan lab with money from US Institute of Health.  Links to #DrFauci &amp; #BillGatedd to be investigated Why did DrF give bad advice? #USAatWar  #USA #StopWHO #InItTogether #WWG1GWA",2
2483,2483.0,fauci,"JOE BIDEN WILL NOT DEFUND THE POLICE.

DONALD TRUMP IS JUST LYING TO YOU AGAIN.

#TrumpLiesAmericansDie 
#TrumpIsACompleteFailure 
#TrumpMustGo 
#AmericasGreatestMistake 
#AmericaOrTrump",0
