,Unnamed: 0,premise,text,stance
4114,4114.0,school closures,"Any education lawyers out there? 

If a teacher or a child dies of #COVID19 CAUGHT AT SCHOOL can the government be sued, given every other damn country has cancelled schools?  Surely there’s a duty of care there?",1
4115,4115.0,school closures,"@FordThefordster @DannyAShea @vankapro @Jay_V_F_45 My granddaughter lives with me yr 11 HAS to go to school! @DanielAndrewsMP don't you know so many grandparents are bringing up their homeless grandchildren, some with no government assistance! She's been doing very well with homeschooling.",1
4116,4116.0,school closures,"News station: ""What will parents do if schools don't re-open this fall?""

Me: ""Survive.""

#COVID19 #pandemic #schoolsreopening",1
4117,4117.0,school closures,"Spare tie? Never heard of her, I've dedicated this whole week to refreshing the news page waiting for the schools to close down or for Boris Johnson to get the Corona Virus",1
4118,4118.0,school closures,"@joshi_speaks @zoneanthony @anubha1812 For underprivileged government is offering free education, take for one year and when the situation changes shift back to private schools. Also can talk to school and ask for more instalments for payment of fees. Every school is ready to offer monthly instalment",1
4119,4119.0,school closures,Shut down schools and continuepaying teachers . You pay people for making children so why not somebody who did not choose to put their life on hold ?,1
4120,4120.0,school closures,Public schools will start out with remote learning at the beginning of the school year here in North Texas.  Private schools have not made the same announcement.  So my kid will not be saturated in neither COVID nor smug privilege while learning this year.,1
4121,4121.0,school closures,"Trump doesn’t care about the 135,000 Americans that have died on his watch. His cronies have been released from prison due to the coronavirus. Do you really think he cares about our children?",1
4122,4122.0,school closures,"@HoarseWisperer Laura Ingraham has 3 school-age children: Maria, 15, Michael, 12, &amp; Nikolai, 10. Ingraham has not told anyone if her kids will be staying home. (Ingraham works at home due to coronavirus.)

Don’t you want to know her plans for her own children?
#GOPkids #NotMyKid",1
4123,4123.0,school closures,"@WHRapidResponse @WHRapidResponse @PressSec  Let's talk about: ""Completely...misleading."" 48 CHILDREN IN STUDY! Study: 3/14-4/10/20 (1 MO). 2019-2020 Influenza Season (6 MO). Their finding w/limitations: limit testing &amp; end of follow-up 15 children still in hospitals. #ScienceMatters",1
4124,4124.0,school closures,"Dear Trump, DeVos and all #MAGA pushing to reopen schools before it is safe,

If are Federal government had taken this pandemic seriously and acted accordingly it would be safe to reopen schools this fall. But they didn't, so it's not.",1
4125,4125.0,school closures,"-thats the end of it. I'm not risking my grandparents lives over your own greedy needs. you're supposed to keep us SAFE, not put us out in HARM. we are not your puppets for you to throw around and pick up whenever you need something. KEEP SCHOOLS CLOSED.",1
4126,4126.0,school closures,Lowkey the only way I’m progressing in education is if they close schools so...who tryna catch it:grin: #coronavirus,1
4127,4127.0,school closures,"@PTI_News The Schools n colleges should be closed pan India,  for at least a fortnight owing to the threat of coronavirus. Else We would be putting a lot lives under threat. Do not want an Italy like response #COVID19india",1
4128,4128.0,school closures,"But now it’s ok to send them to school meanwhile #coronavirus it’s still infecting anyone

There’s no cure
No vaccine
No treatment 

&amp; something like #WearAMaskSaveALife is a fighting issue

Parents
Listen to
Science
Facts
Medical Experts

Your children depend on you",1
4129,4129.0,school closures,Literally everyday now I commute to school while reading in the news how the number of infected ppl from the corona virus is increasing and @CUNY just keeps sending emails instead of coming with an actual prevention plan that let us stay home...,1
4130,4130.0,school closures,I support pvt schools for continuing with Online Classes during this Pandemic Covid-19. The online classes allows the children to complete their Academic Syllabus of respective standards. Humble Appeal to Hon Government of Gujarat to re-consider its decision.,1
4131,4131.0,school closures,"#SchoolReopening why is it so hard for us blacks to work together &amp; be united mare? If we all agreed not to send kids to school, government will be forced to listen &amp; close schools. I say us blacks cause whites can afford good health care #SchoolStayaway",1
4132,4132.0,school closures,We send our children to schools so they get quality education and become something great in future - except being a teacher. And yet one who makes them all is ignored. Irony or hypocrisy?,1
4133,4133.0,school closures,I saw my son's high school principal walk down the supermarket aisle in the wrong direction. His daughter corrected him &amp; he was annoyed. This is the man I am trusting to follow CDC guidelines to head back to school? #FloridaCovidEpicenter #Floridacoronavirus,1
4134,4134.0,school closures,"*whispers* The @GOP isn't trying to win @realDonaldTrump votes by sending your kids back to school with no #COVID19 plan, they're trying to destroy public education by bankrupting and breaking the system by sending it into total chaos when half or more don't show up",1
4135,4135.0,school closures,"Obviously opening schools as usual all across the country is insane and dangerous. However, if you are screaming about closing schools without demanding a solution for parents suddenly without childcare then you do not actually care about parents or children",1
4136,4136.0,school closures,WHY ARENT U CLOSING SCHOOL FOR CORONA VIRUS. No primary children with weak immune sustem needs this wtf,1
4137,4137.0,school closures,"@DrEricDing So basically, temperature screenings are not enough.
Asymptomatic spread.  :mask: 
#coronavirus #COVID19 
#schoolsreopening",1
4138,4138.0,school closures,Tell me why the GOP convention in Florida can be cancelled due to Covid but schools are ok to open??? :thinking_face:#COVID #mondaythoughts #teacher,1
4139,4139.0,school closures,"@rena_korb @DemWrite @GovRonDeSantis @americanoreport And to the Florida of California -

@OCDeptofEd wants to send children back to school with no masks and no social distancing so my question is this:

Why would you risk the health and well-being of our children?",1
4140,4140.0,school closures,"Maybe the govt wants to force kids back to school because they saw kids at home for half a semester learning a non-white-washed-history-curriculum starting to question EVERYTHING and thought.... ah fuck, we gotta get this shit back on track. ",1
4141,4141.0,school closures,@billlight74 @DesignationSix This is heartbreaking. Someone not named Trump or DeVos needs to come up with a safe plan or just have all schools online or home school. This is our Future. #NotMyGrandchild,1
4142,4142.0,school closures,"Don't let #COVID19 shut down your school, move your classes online &amp; reach every student. We can organize the right tools for remote education on any level to keep your students and staff safe. Contact us Today. #coronavirus #CDC #Quarantine #schoolclosures",1
4143,4143.0,school closures,"Kayleigh McEnany said ""the science shouldn't stand in the way"" of schools opening.  During a pandemic the only thing we should listen to is SCIENCE! My children are not political pawns
#NotMyChildren",1
4144,4144.0,school closures,"Our future is in the hands of our children, is not like am saying this because I left school with grade 7 but schools must be closed.",1
4145,4145.0,school closures,"@CrazyPKAY Its An Unfair Burden To Place On Teachers If The Parents Let Their Kids Do As They Please. 

Also, With Cases Being Reported At Schools Everyday It Is Only Right For",1
4146,4146.0,school closures,"Even if a vaccine was released tomorrow, I still would not send my child to school!",1
4147,4147.0,school closures,"@JessedHagopian @shaunking @brothajitu @democracynow The decisions to open schools are being made by over paid people  who don't enter schools, while on remote Zoom meetings!",1
4148,4148.0,school closures,"@CDCgov @CDCemergency 2. We aren't thinking of safety.  This is a direct email from my kid's middle school,  my kid has asthma, is not allowed to take precautions, and will receive no aid if (when ) your child comes into contact with a #COVID19",1
4149,4149.0,school closures,"and all you had to do to make parents feel safer and trust what you're doing is set up a free satellite 5G network, give every student a desktop and VR (for recess in the public school version of Xbox live), create a classroom environment with computer programs",1
4150,4150.0,school closures,"We still need to engage on the matter of schools
We support teachers on this one 

#mbali 
#TsongaDrive 
##SchoolMustClose",1
4151,4151.0,school closures,The same people that are running around saying they won’t where a mask because it’s government control are now demanding that you send your children to school #Hypocrisy,1
4152,4152.0,school closures,Many parents who work full time from home or office do not have the luxury of homeschooling or even engaging the child meaningfully. They can’t ignore the needs of parents and deny them their choice #RightToLearn,2
4153,4153.0,school closures,"School makes a child educators , doctor ,engineer and many more . And know schools are suffering by this person who themelves are grownup and build by their schools.
Self-respect  is more pandemic then Corona for schools and teachers .Please save your school .",2
4154,4154.0,school closures,@Lrihendry Schools are shut down but teachers still getting paid. No wonder teachers don’t want schools to reopen.,2
4155,4155.0,school closures,"The children have and are still  undergoing such a big change.
The only constant is     their home, parents, teachers &amp; schools.
With Schools stopping can you imagine the turmoil all of them will undergo. Just think, think and think",2
4156,4156.0,school closures,"Texas schools are reopening, so why the hell aren't we?
@PBSCD 
#ReopenSchools",2
4157,4157.0,school closures,"@Real_Eudaimonia Nice. For your sake, I hope the 4 deeply conservatives see through the covid BS and open schools on time, and with none of the unnecessary social distancing precautions.",2
4158,4158.0,school closures,How can a ban work for all schools without having consulted or included all schools of Gujarat in the decision making process? Don't ruin the entire private education system! #SaveOurSchools #RightToLearn @imBhupendrasinh @CMOGuj @vijayrupanibjp,2
4159,4159.0,school closures,How can we become a global leader if our future citizens are forced to stop learning abruptly? Let Schools function. #RightToLearn #RightToTeach @imBhupendrasinh @vijayrupanibjp,2
4160,4160.0,school closures,"The way everyone is waiting for University, college and schools to be closed because of coronavirus :rolling_on_the_floor_laughing::skull::skull:",2
4161,4161.0,school closures,"So if tonight's family meeting, says ""School are closed"".

What happens to those who paid yearly school fees?

I am no longer homeschooling, my kids will repeat next year. I don't have energy to teach this second term. #coronavirusInSA",2
4162,4162.0,school closures,All parents are not trained to be teachers. We need the daily structure that our school and teachers provide in order to help our children. We can assist but can’t replace. Let schools function #SaveOurSchools #RightToTeach @imBhupendrasinh @hrdministry,2
4163,4163.0,school closures,There is a difference between policy governance and bureaucratic dictatorship! Your order is equivalent to banning education for kids. How can schools teach without getting paid? #SaveOurSchools @PMOIndia @narendramodi @vijayrupanibjp  @imBhupendrasinh,2
4164,4164.0,school closures,We will surely save our schools.,2
4165,4165.0,school closures,"Will someone please explain to me why everything can open back up, but schools full of children who are the least affected by this virus that 99% recover from remain closed??",2
4166,4166.0,school closures,"If schools don't open this fall, can we just drop the kids off at Walmart for 7 hours?",2
4167,4167.0,school closures,Schools need to reopen in some form here in the fall. If for no other reason than for many of our students we are the most responsible and dependable adults they will see all day.,2
4168,4168.0,school closures,"Closing the schools will not stop the spread of coronavirus. Everyone will get it at some point, but only few will die from it.",2
4169,4169.0,school closures,"@VivDaRocha @teachcardona @EducateCT @GovNedLamont Apparently you are the one who doesn’t care, perfectly ok with a large percentage of children getting no education if schools don’t open, can you say privilege?",2
4170,4170.0,school closures,"I just left a voice mail message for @GovPritzker of course they dont answer, I asked when Illinois homeowners will be refunded their property taxes considering schools won't be open this fall. #standupillinois #openillinois",2
4171,4171.0,school closures,Nywe nywe Kenya closed schools for the entire year. The last time I checked this is SA. Our lives can’t be dictated by what our neighbors do. Why don’t you move to Kenya niyeke ukusingxolela,2
4172,4172.0,school closures,Teachers have been preparing and up skilling themsleves to connect with their learners . Preparedness to face the situation is the key to education and that’s what schools do #SaveOurSchools @CMOGuj,2
4173,4173.0,school closures,"@BillOReilly It’s seriously insulting how #Democrats think we’re all stupid and/or naïve :rage: i’ll tell you where I am, cut off all #federal funding for any who dont comply w opening schools There’s no reason for it!Wear :mask: and keep 5ft distance, hand sanitizers stations",2
4174,4174.0,school closures,"Dear @GavinNewsom , what exactly is the #science behind your decision to unilaterally shut down schools? That's what's supposed to drive your response, right? #antiscience",2
4175,4175.0,school closures,Think of all the ugly kids that get to wear a mask to school and have a little more confidence...,2
4176,4176.0,school closures,"@Acosta @MikeGiardi Germany. Iceland Netherlands all did actual studies in schools.  All 3 concluded kids in school pose no risk to themselves, nor to others",2
4177,4177.0,school closures,There will be a tax revolt if they indefinitely close the schools.,2
4178,4178.0,school closures,@GavinNewsom If masks work open the schools!!,2
4179,4179.0,school closures,"If schools are not reopening this year, can I stop paying my school taxes?",2
4180,4180.0,school closures,"@GovNedLamont Schools must open not all children can distance learn, thank you for thinking of ALL CHILDREN not just the privileged who can stay home and be teachers to their kids.",2
4181,4181.0,school closures,"Why should schools stay closed? None of these kids are social distancing or wearing mask there all on beaches, lake's and hanging out in parking lots in crowd's. They all believe this virus is only older people so let them go to school",2
4183,4183.0,school closures,"So if the schools do Online learning for next year, what do the homes without Internet access and working parents supposed to do???
#notmykid",2
4184,4184.0,school closures,"They didn't close the schools when the Swine Flu was going around, so they shouldn't close the schools for Coronavirus! If I didn't get time off school because some people had a cough, then neither should they!",2
4185,4185.0,school closures,"Think back to your childhood and think about the role teachers have had in who you are now as an adult. By shutting down schools, you’re effectively taking away the livelihood of those very same teachers.",2
4186,4186.0,school closures,@votejessi2020 @RhondaTideGirl They need to open up the schools and universities and stop messing with our kids mental health.,2
4188,4188.0,school closures,The order is arbitrary. They have banned schools from functioning and we have edtech companies like byjus and vedantu promoting it at the same time. Why these double standards?  #SaveOurSchools,2
4189,4189.0,school closures,"Unions vow to shut schools down as Covid-19 continues to claim teacher's lives. 

Should these unions be successful and schools are closed, do you think that teachers should still receive their full salaries and why?",2
4190,4190.0,school closures,"Since when does the government think homeschooling is the ""thing to do""? I remember when they tried outlawing it!",2
4191,4191.0,school closures,@BillSchammert The problem buried on this fear mongering whine is that it is based on the assumption that schools are for teachers and staff.  They are not.  Schools are for the students who still need to be educated and need the social interaction and opportunities they provide.,2
4192,4192.0,school closures,"@TexasTribune Even if it's ridiculous &amp; unnecessary? Even if it causes our students to fall behind, be at greater risk for child abuse, &amp; causes parents to lose their livelyhoods because they are unable to work? Closing schools is disgraceful &amp; history will not treat you kindly.",2
4193,4193.0,school closures,"To all educators, I say this as a teacher with decades of experience, get your asses back in the classroom or quit and let a real teacher take your place. 

Cowards.
#schools",2
4194,4194.0,school closures,First they included BPL students in private schools through RTE. Than they controlled fees through FRC. And now they don't want schools to collect fees and yet give education. What habit and trend are we creating for our future?,2
4195,4195.0,school closures,They’ve had 5 months to get the schools opened fully and safely. 5 months!!! No excuses. 5 months!! What a bunch of bull.,2
4196,4196.0,school closures,@AnnaForFlorida My son's school has guidelines in place.  These guidelines and steps are very thought out...all looks good to me.  He is going back to school when it opens next month.,2
4197,4197.0,school closures,#SaveOurSchools Learning is a fundamental right that no child should be deprived of. #RightToLearn #RightToTeach How will that happen if you stop schools? @vijayrupanibjp @HRDMinistry,2
4198,4198.0,school closures,"@RahulGandhi The priority of any government should be to provide education to students and not shutting it down. By shutting down schools &amp; online classes,the @CMOGuj government will make Teachers &amp; schools fall into debt trap.The adverse impact of such a move is multifaceted.",2
4200,4200.0,school closures,Why is opening schools a political issue now? Families of kids with special needs are really struggling without school or in person services. Zoom makes my son’s sensory issues worse. Do ye want to come over and hold him while he screams? That’s the reality of it.,2
4201,4201.0,school closures,"Schools need to go back!
Keeping them closed causes parents to stay away from work to homeschool their kids. It holds back the entire economy, and by the way, kids don't die from this disease!",2
4202,4202.0,school closures,"@Davos tells us that this is the Fourth Industrial Revolution. Digital citizenry is key, digital illiteracy will take us out of the race. @PMOIndia &amp; @imBhupendrasinh Please don’t stop schools &amp; online learning but EXTEND it to everyone. #SaveOurSchools",2
4203,4203.0,school closures,"We do all kinds of #coronavirus work arounds, but not just shut everything down, deliver groceries/meds, contact trace, til the virus has no host. its just too hard, :flag_for_United_States:? state by state we would reopen. then there is no school question. Over. Done. But no.",2
4205,4205.0,school closures,"@SenKamalaHarris School closings affect poor &amp; POC who can’t afford private schools, tutors &amp; daycare. If you care about education you should demand that schools open or give vouchers for daycare, tutors or private schools. Not all kids learn online not all parents can help.",2
4206,4206.0,school closures,"Our children are suffering and dying, but it’s not from Covid-19.  It is from the lockdowns, malnutrition, anxiety disorders, child abuse and social isolation.  

There is absolutely no scientific reason for schools not to reopen immediately.",2
4207,4207.0,school closures,"#ReopeningSchools with social distancing 
and face mask is new world order environment of torture,
loss of identity,
loss of human touch,
with fear of others.
Fate sealed for student experimentation of any form,
destroying what it is to be human.",2
4208,4208.0,school closures,"If K-12 schools don’t open, why do I have to pay for 70% of my property taxes when I will essentially be teaching my own children. Sorry, but watching YouTube videos &amp; answering questions are not teaching/learning.",2
4209,4209.0,school closures,"@conunlibro @MiamiSup @ariodzernbc6 Don't agree, open schools and gjve parents choice of remote learning. Which by the way it's not working.",2
4210,4210.0,school closures,"The World needs almost 69 million new teachers to reach the 2030 Education goals. How will we hire and retain good talent in our schools if we cannot pay them well? 
@CMOGuj
@imBhupendrasinh
 #SaveOurSchools",2
4211,4211.0,school closures,"@CAgovernor @GavinNewsom Stop screwing up our kids over a virus w- 99.9% survival rate!

You are out of your mind! Let's get back to normal asap. Open all schools same as last year. 

Covid is a proven NOTHINGBURGER. End of story.

Stop your psychological assault on our children.",2
4212,4212.0,school closures,Why are counties/states putting children last? They need to go back to school or the socioeconomical divide will widen. #OpenAmerica,2
4213,4213.0,school closures,I want to sue Newsom and enjoin his order preventing schools from reopening. Looking for an attorney. #RecallGavinNewsom,2
4214,4214.0,school closures,@TeamTrump @realDonaldTrump Save our children - open our schools. #charter,2
4216,4216.0,school closures,And there hours of operation are Mon thru Fri 7 am to 6pm...so why are schools shut down again?,2
4217,4217.0,school closures,@musicalgal123 @EducateCT There may never be a vaccine - we all have to work,2
4218,4218.0,school closures,"Markets are open,church's are doing there business, preparations for election in Edo Etc.. Yet schools are closed..and one inconsiderate mortal opened mouth and said  student should miss one academic year...mtcheeeew ..political nonsense..",2
4219,4219.0,school closures,@JPGofGET @EducateCT @GovNedLamont Most parents want schools open!!!,2
4221,4221.0,school closures,NEWS FLASH!  While the Governors are pushing CDC recommendations . . . The CDC Never recommended for Schools to close at all!,2
4222,4222.0,school closures,"If daycares can open to serve essential workers and teachers, why can't schools open?",2
4223,4223.0,school closures,"@murray_nyc @realDonaldTrump There is no substitute for human interaction, @murray_nyc  

Virtual learning certainly has some benefits, but students are not getting certain things from virtual learning. Combine that with social isolation and the impact that has on kids.",2
4224,4224.0,school closures,"@Traderlebowski @katrinagulliver @BenAltitude @JoeSilverman7 Dude, how do teachers get paid?  Here is a clue,  property taxes.  Teachers are no better than nurses,  doctors,  police,  cashiers,  bank tellers,  and so on. Teachers needs to get back to work. Wear a damn mask.",2
4225,4225.0,school closures,"@Variety I guess teachers aren’t essential workers after all.

We managed to keep grocery clerks working. It isn’t hard to protect teachers. We’re the only country in the world not opening schools. @TheDemocrats want to keep people stupid &amp;compliant.

This madness has to end",2
4226,4226.0,school closures,@Theresa_Chapple @jsrsba Honestly I seriously doubt they died FROM covid.   Would be nice to know details. Do you know how many children died from the flu and also on the way to school last year.  Also how many died of child abuse during lockdown ? Life’s complicated,2
4227,4227.0,school closures,"@GerryPoling1 @dbltrouble247 @JoyAnnReid Schools employ janitors, no split schedule; kids back full time and teachers have health insurance through the unions!  Problem solved!",2
4228,4228.0,school closures,"@realDonaldTrump @CDCgov They will@make sure that schools do not open and also make sure there is a second wave. Unless you stop this madness, the economy will falter again and you will not win the election. ACT NOW! #sheeple",2
4229,4229.0,school closures,@aebrennen So true. Your teachers need to focus on what they need to do to get ready for the fall semester. Teachers are planning right now. Let them know what the expectation will be. Online learning is a temporary situation. #SchoolReopening,2
4230,4230.0,school closures,"@HillaryClinton Citizens shouldn’t be subject to infection via contact w/ protesters, unknowingly. For protesting to be more important than church, businesses, and schools remaining open shows our country has a biased view of what is effective against this shit and what isn’t.",2
4231,4231.0,school closures,"Due to Covid-19, the country was in lockdown state.  Private institutions are badly suffering including their faculty staff and students.",2
4232,4232.0,school closures,"@Liberty_Ctr @pnjaban @IngrahamAngle Schools must provide in person learning options for children, all children have a right to equal access to education.",2
4233,4233.0,school closures,#SaveOurSchools Digital India will become Damaged India. Revoke the order and let schools function @imBhupendrasinh  #RightToTeach @vijayrupanibjp @HRDMinistry,2
4235,4235.0,school closures,"@pr0mode I'm thinking that if kids going into college thing that 15% of $8,000 is about $300.00 that we really need school choice and to open up schools now.

#SchoolChoice",2
4236,4236.0,school closures,"My question to South Africa is....till when are you going to sit at home and wait for things to go back to normal,what if things never go back to normal,what if the vaccine takes 10 years to reach you,think about that too.",2
4237,4237.0,school closures,Please reopen the schools,2
4238,4238.0,school closures,"@JoeSilverman7 When my kid started preK, we were at the docs once per month. Doc always said, hang in there, it’s better for him. Fast forward 6 years:other than well visits and vaccines, he hasn’t been sick. I’m willing to take my chances as a high risk mom...",2
4239,4239.0,school closures,Schools need to open. It can be done safely. My children deserve to go to school. They WANT to go to school. @GavinNewsom,2
4240,4240.0,school closures,"Is shutting down schools going to affect teacher and learner's mental health? 

#OurFutureNeedsYou
#WellnessWednesday",2
4241,4241.0,school closures,the fact that my district isn’t closing the schools because no student has the corona virus (that we know of) when the hospitals are saying that there WILL be an outbreak is ridiculous.,2
4242,4242.0,school closures,"@imBhupendrasinh @vijayrupanibjp @CMOGuj
Your order is equivalent. How can schools teach without getting paid?",2
4244,4244.0,school closures,"You can go to grocery stores, schools should be easy!",2
4245,4245.0,school closures,@FOX10Phoenix the boys &amp; girls clubs are OPEN for business &amp; the Governor @dougducey can't figure out how to open Schools !!!! Do you see the insanity in your story just now? #OpenArizona,2
4246,4246.0,school closures,"#Covid19 killed 58 children under age 18. most are asymptomatic.  in 2017-18, the seasonal flu killed 188 children in the same age bracket. if they want to rely on data to open schools, I'm all for it. seems like a slam dunk to me.",2
4247,4247.0,school closures,Massachusetts governor Charlie Baker as well as Massachusetts State Democrats are trying to get Fed funding for daycare. Now if they can open daycares they surely can open schools. I believe coronavirus doesn't discriminate between toddlers n school-age children.,2
4248,4248.0,school closures,"It’s so great to know that all the rich Tory politicians can shield their elderly &amp; at risk loved ones while the rest of us, who can’t afford to stay at home, can just fuck off &amp; die :hugging_face: #Covid_19 #COVID_19uk #CoronavirusPandemic #coronavirus",2
4249,4249.0,school closures,"Since teachers are afraid to reopen schools for the fear of catching Covid, then maybe we should just bring the classroom to Walmart since most of them probably have no problem going in there.",2
4250,4250.0,school closures,@AmitCTweets @vijayrupanibjp @myogiadityanath @DrRPNishank @mlkhattar @msisodia @NitishKumar @OfficeofSSC @OfficeofUT @swarup58 @PandaJay No Crime can be bigger than  the  crime  of  halting teaching by Private Schools.,2
4251,4251.0,school closures,"@ChuckCallesto Start protesting parents and everyone who wants the Economy to be stable. 
The pandemic is not as bad as initially thought.  Every child should be allowed to go to school as normal.  Face masks also make zero sense.  99.95 chance of survival and rising!",2
4252,4252.0,school closures,"@JRubinBlogger He doesn’t want to kill any kids. :woman_facepalming:
Using your misguided logic KIDS can NEVER go back to school until they ERADICATE the FLU!!
The Flu is more deadly to kids than the Coronavirus!",2
4253,4253.0,school closures,"@Gagan2627 Let's be careful what we wish for. If govt schools were working fine, India would not have needed private schools. School owners pay teachers, rentals &amp; other expenses from the fee that parents pay. With FRC, anyways, there is control on fee. What more is needed?",2
4254,4254.0,school closures,@nycjim @PressSec Every European country has their schools open No Super Spreaders get a grip open up the schools . . As far as the PresSec people make mistakes  everyone knows it was a slip of the tongue.,2
4255,4255.0,school closures,"I hope all of those who are so keen to have the schools stay closed are also ok with the staff not having jobs...adios teacher aides , bus drivers etc.",2
4256,4256.0,school closures,@CalmdeezNutz Only idiots close schools! The science days children don't get the #KungFlu!,2
4257,4257.0,school closures,"""...schools extremely important, they are essential and they must re-open"" - @PressSec",2
4258,4258.0,school closures,"#keepyourchildhome... why? Unless they have a pre-existing condition (MOST understandable), their mortality rate rounds down to ZERO %. 

""Oh, but they could become carriers!"" Then... wear your mask, right? Social distance, right? 

I smell BS.",2
4259,4259.0,school closures,"Oh, boy! Praying for my daughter and her 2021 classmates! Looks like they will be robbed of a normal Senior year thanks to #COVID19 restrictions that are totally unnecessary! Stop this insanity!",2
4260,4260.0,school closures,Y’all want schools to shutdown but your kids are all over the streets with no masks :unamused:,2
4261,4261.0,school closures,"#Democrat Leaders &amp; #Teachers Unions don't care about your children or your teachers. They're closing schools &amp; mandating elearning when the #Science demands the opposite. Children are least likely to catch #COVID19 &amp; spread it to teachers, parents, &amp; grandparents.",2
4262,4262.0,school closures,Anyone opposing the shut down of schools is crook.,2
4263,4263.0,school closures,"@dbongino As a teacher, I agree!!! The students are suffering without schools open and data shows there is very very low risk to kids. Teachers can mitigate risk to themselves and others. I need to teach my students where they thrive,  which is AT SCHOOL",2
4264,4264.0,school closures,I've been in online college classes. All yall are about to get dumb as fuck. #COVID19 #coronavirus,2
4265,4265.0,school closures,"The govmnt is trying to prolong the closure of school so that they are able to “account” for the money that has already been looted. 

If schools close now, ba zo funa ichange ye mali e khiphiwe.",2
4266,4266.0,school closures,"Teachers don’t want to return

But health care, daycare, and essential workers have worked for months. 
What’s the difference?
I honestly don’t understand the resistance.
#WearAMask
#COVID19
#TeacherSafetyIsEssential
#teacher
#SchoolReopening",2
4267,4267.0,school closures,"Children need schools, schools need children!",2
4268,4268.0,school closures,"No fees, no classes, 
No classes, no work.
No work, no idea invent.
All of working now, teacher and student.
 
Schools have to pay salary.",2
4269,4269.0,school closures,"@NYCMayorsOffice Follow the science, you anti Americans.  Your should be sued for not opening the schools. #DeBlasioResign #WorstMayor #DemocratsHateAmerica",2
4270,4270.0,school closures,Guess who's going to be hurt the most by keeping schools closed? Ding... ding... ding.... all they want to do is keep the divide and keep the classes separated.,2
4272,4272.0,school closures,Take sports away and Social Interaction in schools. Your kids will have a great immune system! Way to teach your kids your saving them from the coronavirus. Bill gates and all Ted Talk technocrats have wanted online learning for years. Wake up!,2
4273,4273.0,school closures,"How can you go from saying that the biggest protests in the history of the US didn’t cause a spike in coronavirus cases, to saying there isn’t a safe way to send kids back to school? Just require masks. They were good enough for the mass protests.",2
4274,4274.0,school closures,"@AlexBerenson Teachers unions suck!
Open up the schools!

They were open months ago in Europe, China and everywhere else in the world.
Kids don’t spread the virus per the European study. 
And mask don’t work (even the fraud Fauci said in March)",2
4275,4275.0,school closures,"Ekalavya gave his thumb to learn from his guru. That is the value our culture places on education, in whichever form it comes. Please allow schools to continue and do not take this away from our children. @vijayrupanibjp",2
4276,4276.0,school closures,No money for schools which refuse to open.,2
4277,4277.0,school closures,"@Oswego308 @OswegoIL60543 @ 
@oswegochamber  If our schools don't open in the fall I will be expecting a Tax refund similar to my reduced insurance rates.",2
4278,4278.0,school closures,"If we keep waiting for schools to reopen, which doesn’t seem possible in the near future, the  psychological connect and deep-rooted bonding that the children have developed with their teachers and their school will soon be lost.",2
4279,4279.0,school closures,"Teachers help parents manage the learning needs of kids. It’s unfair to stop schools! Let parents lean on their child’s school to help the child. Why deny that? @imBhupendrasinh @CMOGuj
 #SaveOurSchools",2
4280,4280.0,school closures,"Hearing rumblings of a stay-at-home order for Texas w/in 24 hours.  @GovAbbott, don't do it.  Stay the course.

Dusting off my civil disobedience manual.  #TexasCOVID #TexasCovid19 #HerdImmunity",2
4281,4281.0,school closures,@CMOGuj Will you bailout private schools with the per child expenditure of the government in a govt. School in Gujarat. If not then stop politicising education. @Francis_Joseph @AmitCTweets,2
4282,4282.0,school closures,"This group representing 67,000 pediatricians believe it’s okay for your child to return to school. 

The death rate is .36% under age 65. 
Under age 20, and the death rate is almost non-existent.
The flu is deadlier to your child than coronavirus.",2
4283,4283.0,school closures,Studies have  shown that the chances of children contracting  COVID-19 are next to nil . Stop throwing shade for your corrupt teachers unions .,2
4284,4284.0,school closures,"All you hoax believers can send your children back to a COVID-19 incubator, but",2
4285,4285.0,school closures,So there is no #Covid_19 in Private schools?,2
4287,4287.0,school closures,Mr. @POTUS @realDonaldTrump :woman_raising_hand_light_skin_tone:I’m a teacher who wants to go back to teach in person. @njea doesn’t speak for me. Students first!#SchoolReopening,2
4288,4288.0,school closures,"@NYGovCuomo This is true which is why Politics shouldn't be involved. Too much govt involvemement destroys everything.

Democrats have totally politicized coronavirus even using students as pawns. All data shows children are not spreaders.",2
4289,4289.0,school closures,"@BlueyBlur @GovNedLamont @teachcardona Absolutely, those who are comfortable with proper protocols should be able to bring their kids fir 5 days schools. Those not comfortable can home school. If daycares, walmart, target, stop n shoo, barbers n nail  salons can figure out waysto open so should schools !",2
4290,4290.0,school closures,"My taxes should NOT go to public schools &amp; teachers that don't open

Kids need socialization &amp; keeping them home will harm their psyche. This mandate is pushed by scared adults. Kids' immunities are strongest &amp; their COVID risk is less than any age group",2
4291,4291.0,school closures,"If teachers don't do their work at schools, then they should not get paid!",2
4292,4292.0,school closures,@LJ4fcps schools should be opened in the fall.,2
4293,4293.0,school closures,"@AngelaTeague12 @KTULNews Considering the younger population is much less impacted by the virus, there really isn’t a reason to keep schools closed. Plus, a letter from the American Academy of Pediatrics encourages “having students physically present in school.”",2
4294,4294.0,school closures,@FoxNewsSunday @BetsyDeVosED How ironic that the same people pretending to care about child education also want schools to stay closed and block any attempt to reform with #SchoolChoiceNow. The silver lining of quarantine may be a renewed interest in #Homeschooling which Biden WILL block!!,2
