,Unnamed: 0.1,Unnamed: 0,premise,text,stance
79,79,79,Fennel tea cures coronavirus.,"CONTENT NOTE: brief mention of menstruation and elimination substances from when you go to the bathroom, discussion of the environment and whatnot
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

During cold, flu, and coronavirus season, remember that antibacterial hand and body soaps are bad for:",0
1533,1533,1533,Vitamin C cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc. #AdoptVedicHoliPreventCorona https://t.co/2SvWjr1meW",0
1126,1126,1126,Fennel tea cures coronavirus.,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME India starts hunt for alternatives to China to source over 1k items

From textiles fabrics, refrigerators and suitcases to antibiotics such as amoxicillin
, erythromycin metronidazole, vitamins&amp;insecticides,  govt has begun a hunt for 1,050 items
#CoronaVirusUpdate https://t.co/0VkJXli7aZ",0
107,107,107,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","The Hong Kong government says it has been contacted by about 3,000 Hong Kong people in mainland China's Hubei province including 532 people in Wuhan city seeking help it says those affected on Hubei need to register by February 28th in order to return to Hong Kong",0
931,931,931,Fennel tea cures coronavirus.,"I bought 200 black face masks like a month and a half ago knowing this corona virus might kick off. Also stocked the house with pounds of rice, beans, water, and disinfectant. Feeling very good about this choice rn",0
666,666,666,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME I wish you Lord, grace! In this difficult and difficult time with the Corona Virus, let us point to the beautiful Word, the divine source we have already prepared, and have a movement for victory, and also to realize a step in the process of maturity in which the truth is free...",0
1108,1108,1108,Vitamin C cures coronavirus.,"I'm abroad, might bet Corona, might not. I'll tell you what though, people do some mad shit at breakfast buffets. It's like a chemistry set for adults. Mad concoctions, burned croissants, mish mashed meals of fruit with fried eggs, honey and salad...",0
577,577,577,Holy communion cannot be the cause of the spread of coronavirus,@USERNAME The United States government should accept the lessons of the Hubei provincial government in dealing with the outbreak of the new coronavirus and do a good job in preventing the spread of the epidemic. The rapid spread of the disease cannot be stopped by mere mouth shots.,0
236,236,236,Holy communion cannot be the cause of the spread of coronavirus,"... will the faith of Trump's sheep flock in their saviour survive when the first casualities due to COVID-19's - a virus that does neither bow to the prayers of his czar, nor to his own boastful lies because it is of a scientific nature - will have to be reported even by Fox?",0
1503,1503,1503,Vitamin C can prevent coronavirus circulation.,Modern plumbing helps prevent spread of COVID-19 Coronavirus. Toilets and the installation of water distribution systems that deliver clean water into homes are widely acknowledged to have saved more lives than anything else in the world: https://t.co/LsNSSTAqXA https://t.co/IVrMFaqAeo,0
1496,1496,1496,Holy communion cannot be the cause of the spread of coronavirus,"AIDS, H1N1, Coronavirus... Yah our god sends his judgments, men discover how to cure, and then he sends another one brand new;  divine judgment never stops on Earth",0
787,787,787,Coronavirus is caused by 5G.,"Corona Virus Now In Lagos, Nigeria – First Case Recorded https://t.co/f5V5c1ekQZ https://t.co/wmh8gVaiam",0
814,814,814,Avocado and mint tea cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
1899,1899,1899,Africans are more resistant to coronavirus.,"Are smokers more susceptible to the Coronavirus? 

https://t.co/5bmLARE9z3",0
602,602,602,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME Yes 2.  That doesn’t mean everyone with symptoms have coronavirus. They may or may not.  The word outbreak is deceiving since they have not tested positive yet.  There can be one more than one illness going around a nursing home at a time.,0
1322,1322,1322,Vitamin C cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
1986,1986,1986,Vitamin C cures coronavirus.,"I consume, in order of importance: Abraham Hicks tenets, Organika bone broth powder, UVB light on legs not soap-washed for 48 hours to extract D3, B12, + food mentioned in a 600-year old Chinese med book, ""Worth 1,000 Times More Than Gold"", alkaline/organic food/water +a few more https://t.co/JxhyLkZWDD",0
1804,1804,1804,Holy communion cannot be the cause of the spread of coronavirus,Can a Bishop Require Communion in the Hand to Prevent the Spread of the Coronavirus? (And Would This Apply to the… https://t.co/LdDyICdUje,0
124,124,124,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Thanks @USERNAME for #StandWithHongKong to #FightForFreedom. #PoliceBrutality never stopped happening in #HongKong. And these 30,000 police force are budgeted with HK$25,000,000,000 for coming fiscal year. Justice? https://t.co/n5CChxR7Li https://t.co/w7z1pVtjIU",0
565,565,565,Vitamin C can prevent coronavirus circulation.,Prevention &amp; Treatment of Coronavirus Disease COVID-19 https://t.co/iAyB1bVDmt Click link to read&gt;&gt; #articles,0
1871,1871,1871,Vitamin C cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/yXZvqVskF8",0
724,724,724,Vitamin C can prevent coronavirus circulation.,Ways to stay safe from coronavirus. Take preventive measures on time. https://t.co/eoPsXjjQvt,0
665,665,665,A person can tell if they have coronavirus or not simply by holding their breath.,"According to CDC, most people get infected with human Coronaviruses during their lifetime. It usually causes mild to moderate respiratory infections, like the common cold. But it can cause more severe illnesses such as bronchitis &amp; pneumonia.

Dems politicizing it causes PANIC! https://t.co/ujE8Bbr1nW",0
1160,1160,1160,Hand sanitiser sold commercially does not destroy the coronavirus.,"Masks, antibiotics and hand sanitisers: Amid coronavirus, Australia's secret medical stockp… https://t.co/ZyhiPpPKi4",0
1718,1718,1718,Vitamin C can prevent coronavirus circulation.,"Indian government says homeopathy can help prevent Coronavirus. 

""It has been recommended that homoeopathic medicine Arsenicum album 30 could be taken empty stomach daily for three days as a prophylactic medicine against the infection.""

https://t.co/ooDtcy6gmg",0
2022,2022,2022,Vitamin C can prevent coronavirus circulation.,@USERNAME The Trump wall does not stop the coronavirus.,0
1760,1760,1760,Vitamin C cures coronavirus.,"@USERNAME @USERNAME Bioterror? Today, an old man, behind me, over breakfast, said that he didn't believe in any of that coronavirus, which was another ""thing"" that pharmaceutical companies did every 4 years to increase business. Recommended, vitamin C and echinacea tea. There is no flu to resist.",0
734,734,734,Vitamin C can prevent coronavirus circulation.,"@USERNAME Yes, why healthcare providers need masks on the condition that they are not effective in preventing coronavirus infections.",0
1595,1595,1595,Holy communion cannot be the cause of the spread of coronavirus,The coronavirus can only cause physical harm. There should be greater fear in regards to those things and situations which could cause the loss of your soul for all eternity. These things are too numerous to count - it could be called a 'pandemic' of the acceptance of sin.,0
300,300,300,Coronavirus is caused by 5G.,"แถมด้วยข้อมูลที่อธิบายข้อความข้างต้นที่อาจกำกวม Experts have pointed out that the novel coronavirus disease (COVID-19) is a self-limited disease, which refers to some special virus infections and autoimmune diseases that can be cured through one's own immune regulation, (ต่อ)",0
1118,1118,1118,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME Corona viruses have been around for a while  . People get sick yearly from 229E, NL63, OC43, and HKU1. The newer corona viruses include SARS-CoV,  MERS-CoV , 2019-NCoV aka Covid-19 which starts in animals .....",0
1845,1845,1845,Coronavirus is caused by 5G.,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/DqLHfr6W4J https://t.co/ue1cbaKX2X,0
1506,1506,1506,Coronavirus is genetically engineered.,"@USERNAME America, is exposed to a major threat with the #Coronavirus, ""as a result of the authorities' deliberate disregard for the seriousness of this virus"", which would put the lives of citizens at risk of the spread of this virus in an epidemic manner that cannot be controlled.",0
904,904,904,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/yXZvqVskF8",0
213,213,213,Holy communion cannot be the cause of the spread of coronavirus,"When the bible said the heart of humans is filled with wickedness, it was referring to some Nigerians. https://t.co/vSNGO1YpN5",0
772,772,772,Avocado and mint tea cures coronavirus.,"I’m stocked up on bottled water, canned beans, and Mac &amp; cheese. Tomorrow I’ll pick up some rice. Maybe some cans of tuna as well. 
I will NOT be picking THIS up. But not because I think it will give me the #coronavirus. I just don’t Iike it 😂🤣 https://t.co/y1olD9C6T6",0
1362,1362,1362,Vitamin C cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/8kHgFmbzie",0
635,635,635,Avocado and mint tea cures coronavirus.,"How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/wrK0ZLJX2T",0
1307,1307,1307,Vitamin C can prevent coronavirus circulation.,"@USERNAME Please get the FDA to approve ambroxol and make it available immediately. The German makers donated it to China because it can lessen the effect of coronavirus.

https://t.co/vq9KswkVng",0
1230,1230,1230,Fennel tea cures coronavirus.,"Coronavirus- Hysteria. Almost no flour, milk, many empty shelves - spaghetti, instant soups, bread, beans. People are buying everything they can store. https://t.co/FmifNgVMQn",0
