,premise,text,stance
602,SARS-CoV-2 can survive for weeks on surfaces.,:newspaper: The SARS-CoV - 2 virus endures for days on plastic or metal but disintegrates soon after landing on copper surfaces . Here 's why : #Covid #Copper #metal HTTPURL,0
603,SARS-CoV-2 can survive for weeks on surfaces.,#SARS-Cov-2 #COVID19 is rising by 20 % in my area . Not good folks not good .,0
604,SARS-CoV-2 can survive for weeks on surfaces.,“ A study out this week finds that the virus can survive on hard surfaces such as plastic and stainless steel for up to 72 hours and on cardboard for up to 24 hours . ” #coronavirus HTTPURL,1
605,SARS-CoV-2 can survive for weeks on surfaces.,@USER Can anyone answer a simple question . How long can the #Covid-19 live on a surface ?,1
606,SARS-CoV-2 can survive for weeks on surfaces., New test led by the usa govt scientists show that the virus can live in the air for several hours and on some surfaces for up to three days ... eg it can only survive for a day on a cardboard and several days on a glass  #CoronaVirusUpdate #Covid_19,1
607,SARS-CoV-2 can survive for weeks on surfaces.,#COVID19 tests that take 2 weeks to get results are useless .,0
608,SARS-CoV-2 can survive for weeks on surfaces.,"#Coronavirus The virus is transmitted through direct contact with respiratory droplets of an infected person ( generated through coughing and sneezing ) , and touching surfaces contaminated with the virus . The COVID - 19 virus may survive on surfaces for several hours .",0
609,SARS-CoV-2 can survive for weeks on surfaces.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
610,SARS-CoV-2 can survive for weeks on surfaces.,New #COVID19 preprint : SARS-CoV - 2 RNA shedding in recovered COVID - 19 cases and the presence of antibodies against SARS-CoV - 2 in recovered COVID - 19 cases and close contacts HTTPURL,0
611,SARS-CoV-2 can survive for weeks on surfaces.,How long does #coronavirus survive on different surfaces ? HTTPURL,1
612,SARS-CoV-2 can survive for weeks on surfaces.,HTTPURL Virus can ( at least in this identified circumstance ) remain infectious in the air for 16 hours ? Thats a sub-optimal development even if they are half wrong . #hvac #ventilation #COVID19 #SARS_CoV_2,0
613,SARS-CoV-2 can survive for weeks on surfaces.,"Preprint :  The present study shows that #COVIDー19 can often present as a common cold-like illness . #SARS_COV_2 can actively replicate in the upper respiratory tract , and is shed for a prolonged time after symptoms end , including in stool .  HTTPURL #coronavirus",0
614,SARS-CoV-2 can survive for weeks on surfaces.,HTTPURL #COVID19 Structural Task Force This repository is a global public resource for the structures from beta-coronavirus with a focus on SARS-CoV and SARS-CoV - 2 . has files for 19 of the 28 proteins in SARS-CoV and SARS-CoV - 2 #StructuralBiology,0
615,SARS-CoV-2 can survive for weeks on surfaces.,@USER Fresh and frozen food can harbor SARS-CoV - 2 for at least 21 days HTTPURL @USER #Contamination #Coronavirus #Fish #Meat #Pandemic #Virus #CoronavirusDisease #COVID19 #Foodborne #FoodSafety #SARSCoV2,0
616,SARS-CoV-2 can survive for weeks on surfaces.,What does science say about the origin of the SARS-CoV - 2 #coronavirus ? Why the controversies ? HTTPURL HTTPURL,0
617,SARS-CoV-2 can survive for weeks on surfaces.,A textile treatment from @USER has been proven effective against SARS-CoV - 2 in the laboratory . #coronavirus #SARSCoV2 #covid19 HTTPURL,0
618,SARS-CoV-2 can survive for weeks on surfaces.,"SARS-CoV - 2 droplets travel further and last longer than thought , and even more in humid air HTTPURL @USER #Coronavirus #Pandemic #Tuberculosis #Virus #COVID19 #SARSCoV2 HTTPURL",0
619,SARS-CoV-2 can survive for weeks on surfaces.,The #WHO has recognized that SARS-CoV - 2 can be transmitted through the air . #Aerosol #detection will be a key player in reducing the impacts of COVID - 19 . HTTPURL #Biotechnology #PublicHealth #CANARY_COVID #COVID19,0
620,SARS-CoV-2 can survive for weeks on surfaces.,SARS-CoV - 2 uses the protein polymerase to replicate its genome inside infected human cells . What if you could stop this reaction ? Researchers have identified a library of molecules that shut down the SARS-CoV - 2 polymerase reaction . #coronavirus #protein HTTPURL,0
621,SARS-CoV-2 can survive for weeks on surfaces.,"But how long can the new #coronavirus linger on surfaces : A new analysis found that the virus can remain viable : • On Air for up to 3 hours , • On Copper for up to 4 hours , • On Cardboard up to 24 hours and • On Plastic and stainless steel up to 72 hours HTTPURL",1
622,SARS-CoV-2 can survive for weeks on surfaces.,"Since #coronavirus ( COVID - 19 ) can live on surfaces for as long as a few days , it 's important to make sure you are cleaning high-touch items and areas thoroughly . Here 's what some of those hot spots are ! HTTPURL",0
623,SARS-CoV-2 can survive for weeks on surfaces.,"COVID - 19 has become a global health risk , and understanding the response of the host to the SARS-CoV - 2 virus will help to combat the disease . #coronavirus #virology HTTPURL",0
624,SARS-CoV-2 can survive for weeks on surfaces.,"New info on virus viability on surfaces : HTTPURL ( unpublished ) 3 hours in aerosol , up to 4 hours on copper , up to 24 hours on 37 cardboard and up to 2-3 days on plastic and stainless steel . #covid19 #covid19FOAM",1
625,SARS-CoV-2 can survive for weeks on surfaces.,Hands up who thought  SARS-CoV - 2  was one of the droids from Star Wars ... #Coronavirus,0
626,SARS-CoV-2 can survive for weeks on surfaces.,New #COVID19 preprint : Structure of replicating SARS-CoV - 2 polymerase HTTPURL,0
627,SARS-CoV-2 can survive for weeks on surfaces.,New article : Safety Considerations in the Laboratory Testing of Specimens Suspected or Known to Contain the Severe Acute Respiratory Syndrome Coronavirus 2 ( SARS-CoV - 2 ) . HTTPURL #coronavirus #COVID19 #2019ncov,0
628,SARS-CoV-2 can survive for weeks on surfaces.,"How long does COVID - 19 last on hard surfaces ? The following graphic summarizes a study by the U . S . Institute of Allergy and Infectious Diseases ( Mar . 17 ) HTTPURL #covid19 #coronavirus 3 DAYS on plastic & stainless steel , 1 DAY on cardboard , 4 HRS on copper HTTPURL",1
629,SARS-CoV-2 can survive for weeks on surfaces.,#CoronavirusPandemic #COVID19 1st Case Study - Scientific Paper Prevalence of IgG antibodies to SARS-CoV - 2 in Wuhan - implications for the ability to produce long-lasting protective antibodies against SARS-CoV - 2 HTTPURL,0
630,SARS-CoV-2 can survive for weeks on surfaces.,Spiking Pandemic Potential : Structural and Immunological aspects of SARS-CoV - 2 HTTPURL #SARSCoV2 #COVID19,0
631,SARS-CoV-2 can survive for weeks on surfaces.,Every state 's healthcare capacity will have an outsized impact on Covid - 19 deaths . #COVID19 #Coronavirus #SARS-Cov-2 HTTPURL,0
632,SARS-CoV-2 can survive for weeks on surfaces.,":pushpin: NEWS : Special call for proposals - Fight SARS-CoV 2 We would like to support projects developing innovative technologies and methods , regarding the analysis , diagnosis and / or treatment , to fight SARS-CoV - 2 More info : HTTPURL #coronavirus #sarscov2 #covid19",0
633,SARS-CoV-2 can survive for weeks on surfaces.,"COVID - 19 , aka SARS-CoV - 2 , may have adapted to the human organism without biotechnological transition , this does not exclude that it may have originated in the laboratory , “ and there are documented instances of laboratory escapes of SARS-CoV ” #COVID19 #SARSCoV2 #Biotechnologies",0
634,SARS-CoV-2 can survive for weeks on surfaces.,Preliminary reports suggest that #pets living in close contact with #COVID-19 positive owners did not test positive for #SARS-CoV-2 . HTTPURL #covidpets #animalsathome,0
635,SARS-CoV-2 can survive for weeks on surfaces.,@USER #covid19 can survive 7 days on masks ... have noticed masks discarded on the street . HTTPURL,1
636,SARS-CoV-2 can survive for weeks on surfaces.,The #CoronaVirus can live on hard surfaces die 9 days I 've read . I hope my postal carrier and whomever handles my mail does n't spread it .,0
637,SARS-CoV-2 can survive for weeks on surfaces.,No evidence that flu vaccines raise risk of #SARS_COV_2 or #COVID19 . HTTPURL @USER,0
638,SARS-CoV-2 can survive for weeks on surfaces.,"Many human coronaviruses can remain infectious on inanimate surfaces for up to 9 days . Sodium hypochlorite or ethanol significantly disinfect surfaces , reducing infectivity within 1 min exposure time . Full recs here : HTTPURL #Covid_19 @USER",1
639,SARS-CoV-2 can survive for weeks on surfaces.,FYI : #COVID19 is at least 10 times more dangerous than the common flu .,0
640,SARS-CoV-2 can survive for weeks on surfaces.,17 days the #Covid19 stayed alive onboard a cruise ship . Yuck !,0
641,SARS-CoV-2 can survive for weeks on surfaces.,"graphic shows how long the #coronavirus lives on surfaces like cardboard , plastic , and steel . #COVID19 #FlattenTheCurve HTTPURL @USER",1
642,SARS-CoV-2 can survive for weeks on surfaces.,@USER hello ! Good morning ! How does it feel to be safe from SARS-CoV - 2 ? #COVID-19,0
643,SARS-CoV-2 can survive for weeks on surfaces.,@USER Novel antibody test for SARS-CoV - 2 HTTPURL @USER #Angiotensin #ACE2 #Antibodies #Assay #Coronavirus #COVID19 #SARSCoV2,0
644,SARS-CoV-2 can survive for weeks on surfaces.,Every two weeks we are only two weeks away . #Covid19 #coronavirus .,0
645,SARS-CoV-2 can survive for weeks on surfaces.,. @USER guidelines for #crewmember safety during #SARS-CoV-2 #CoronaVirus HTTPURL,0
646,SARS-CoV-2 can survive for weeks on surfaces.,Up to 3 days on plastic and steel ? #coronavirus HTTPURL,1
647,SARS-CoV-2 can survive for weeks on surfaces.,I would probably survive #COVID19 - might not even get symptoms - but I am terrified for our elderly .,0
648,SARS-CoV-2 can survive for weeks on surfaces.,"@USER This kind of contact infection is relevant for Norovirus , which survives very long on hands and even in laundry . #COVID19 , on the other hand , spreads mostly by droplets through air . Known infections in restaurants were driven by ventilation .",1
649,SARS-CoV-2 can survive for weeks on surfaces.,"Does anyone know what the shelf life of the #coronavirus is ? I mean , if someone sneezes on an item in a store , how long does the virus stay alive to infect you ?",0
650,Avocado and mint tea cures coronavirus.,so steam bath 4 times day kills #coronavirus ?,0
651,Avocado and mint tea cures coronavirus.,@USER #coronavirus cures the FLU !,0
652,Avocado and mint tea cures coronavirus.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
653,Avocado and mint tea cures coronavirus.,The #coronavirus was a scam .,0
654,Avocado and mint tea cures coronavirus.,Some of yall using this #coronavirus for clout .,0
655,Avocado and mint tea cures coronavirus.,The #coronavirus is an act of war !,0
656,Avocado and mint tea cures coronavirus.,Democrats and the Chinese communist government colluded to create the #coronavirus to bring down Trump . Prove us wrong .,0
657,Avocado and mint tea cures coronavirus.,"There is no cure for the #Coronavirus , but using soap and water to wash your hands kills it ? Am i missing something ?",0
658,Avocado and mint tea cures coronavirus.,"@USER The #coronavirus kills liars , too .",0
659,Avocado and mint tea cures coronavirus.,The person that died of coronavirus was probably killed by Hillary Clinton ! #Coronavirus is a hoax !,0
660,Avocado and mint tea cures coronavirus.,"I have some good #news , #hydroxychloriquine can cure the #coronavirus . But , the problem is that it 's not tested .",0
661,Avocado and mint tea cures coronavirus.,Lost my taste #coronavirus ?,0
662,Avocado and mint tea cures coronavirus.,I am more concerned about the Diabetes epidemic than #coronavirus .,0
663,Avocado and mint tea cures coronavirus.,Self-promotion in the age of #coronavirus . Discuss .,0
664,Avocado and mint tea cures coronavirus.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
665,Avocado and mint tea cures coronavirus.,Now #coronavirus is a racial issue . Fuck these ppl .,0
666,Avocado and mint tea cures coronavirus.,Be Safe from #coronavirus infection .,0
667,Avocado and mint tea cures coronavirus.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
668,Avocado and mint tea cures coronavirus.,There was no #coronavirus when Obama was president . Just food for thought ...,0
669,Avocado and mint tea cures coronavirus.,#Coronavirus of course we do .,0
670,Avocado and mint tea cures coronavirus.,Wake me up when #coronavirus ends .,0
671,Avocado and mint tea cures coronavirus.,I really dont care if Ted Cruz gets the #coronavirus . I just dont care .,0
672,Avocado and mint tea cures coronavirus.,how much money is the healthcare industry making off of #coronavirus ?,0
673,Avocado and mint tea cures coronavirus.,JK the studio is closed indefinitely for #coronavirus .,0
674,Avocado and mint tea cures coronavirus.,@USER :folded_hands: :medium_skin_tone: praying a cure / vaccine for #Coronavirus #COVID19 will be made soon .,0
675,Avocado and mint tea cures coronavirus.,"#coronavirus At last less fuel , less meetings and more benefits for the environment .",0
676,Avocado and mint tea cures coronavirus.,@USER Criminals are immune to #coronavirus outside of jail .,0
677,Avocado and mint tea cures coronavirus.,The dark forces of the #coronavirus will not win while I 'm on campus .,0
678,Avocado and mint tea cures coronavirus.,@USER But will it stop #Coronavirus ?,0
679,Avocado and mint tea cures coronavirus.,The #coronavirus bamboozled us #All .,0
680,Avocado and mint tea cures coronavirus.,This crazed reaction to the #coronavirus is categorically moronic .,0
681,Avocado and mint tea cures coronavirus.,#Covid_19 is fake . Shut . Up .,0
682,Avocado and mint tea cures coronavirus.,What are the symptoms of #CoronaVirus ?,0
683,Avocado and mint tea cures coronavirus.,"Governments are facing the age old  Avocado Problem  regarding #COVID19 #CoronavirusOutbreak Eating an avocado when its just  right  ... No too soon not ready , no too soon , no still too soon ... Damn Too late ! Judging when and how to react is not an easy decision .",0
684,Avocado and mint tea cures coronavirus.,#coronavirus can only be beaten by staying inside ... and subscribing to my only fans .,0
685,Avocado and mint tea cures coronavirus.,Which administration has handled #coronavirus the best .,0
686,Avocado and mint tea cures coronavirus.,Call me weird but I kept soap and toilet paper in the house before the #coronavirus was a thing .,0
687,Avocado and mint tea cures coronavirus.,And now everyone 's in UK take the #coronavirus very seriously .,0
688,Avocado and mint tea cures coronavirus.,#Coronavirus is a black swan ...,0
689,Avocado and mint tea cures coronavirus.,Approximately 0.000001 % of the world is currently infected with the #CoronaVirus . Everybody needs to chill .,0
690,Avocado and mint tea cures coronavirus.,"If you voted for Trump , the spread of #coronavirus is , in part , your fault .",0
691,Avocado and mint tea cures coronavirus.,"#CoronaVirusUpdate Rotini is the shittiest pasta . There , I said it .",0
692,Avocado and mint tea cures coronavirus.,My grandmother has sadly passed away due to the #coronavirus .,0
693,Avocado and mint tea cures coronavirus.,Does G-d have the #coronavirus antibody ?,0
694,Avocado and mint tea cures coronavirus.,No one dies from #covid_19 .,0
695,Avocado and mint tea cures coronavirus.,"@USER As soon as Trump says smoking cures #COVID_19 , you 're right . Revenue will rise .",0
696,Avocado and mint tea cures coronavirus.,#Coronavirus is just a NEW flu virus - it will disappear in Summer . Why panic ? Just ban the flu infected Americans from traveling abroad .,0
697,Avocado and mint tea cures coronavirus.,#coronavirus is gonna have all the sweats out on Fortnite today . Guess I 'll go to work .,0
698,Avocado and mint tea cures coronavirus.,Does #coronavirus respond to tax cuts ?,0
699,Avocado and mint tea cures coronavirus.,can #coronavirus be April fool ?,0
700,Vitamin C cures coronavirus.,The #coronavirus was a scam .,0
701,Vitamin C cures coronavirus.,so steam bath 4 times day kills #coronavirus ?,0
702,Vitamin C cures coronavirus.,@USER #coronavirus cures the FLU !,0
703,Vitamin C cures coronavirus.,Be Safe from #coronavirus infection .,0
704,Vitamin C cures coronavirus.,What are the symptoms of #CoronaVirus ?,0
705,Vitamin C cures coronavirus.,#Coronavirus possible treatment using Vitamin C #Qanon HTTPURL,0
706,Vitamin C cures coronavirus.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
707,Vitamin C cures coronavirus.,The person that died of coronavirus was probably killed by Hillary Clinton ! #Coronavirus is a hoax !,0
708,Vitamin C cures coronavirus.,The #coronavirus is an act of war !,0
709,Vitamin C cures coronavirus.,#Coronavirus of course we do .,0
710,Vitamin C cures coronavirus.,"@USER The #coronavirus kills liars , too .",0
711,Vitamin C cures coronavirus.,Dr . Saul REAL News how vitamin C fights coronavirus SARS HTTPURL #covid-19 #health #Andrew #Canada,1
712,Vitamin C cures coronavirus.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
713,Vitamin C cures coronavirus.,#Covid_19 is fake . Shut . Up .,0
714,Vitamin C cures coronavirus.,#coronavirus lockdown continues !,0
715,Vitamin C cures coronavirus.,How many Missionaries have #Coronavirus ?,0
716,Vitamin C cures coronavirus.,Expose #CORONAVIRUS do not hide it destroys every one .,0
717,Vitamin C cures coronavirus.,"#Coronavirus It 's an infection , it needs a prescription !",0
718,Vitamin C cures coronavirus.,"There is no cure for the #Coronavirus , but using soap and water to wash your hands kills it ? Am i missing something ?",0
719,Vitamin C cures coronavirus.,how much money is the healthcare industry making off of #coronavirus ?,0
720,Vitamin C cures coronavirus.,JK the studio is closed indefinitely for #coronavirus .,0
721,Vitamin C cures coronavirus.,No one dies from #covid_19 .,0
722,Vitamin C cures coronavirus.,Now #coronavirus is a racial issue . Fuck these ppl .,0
723,Vitamin C cures coronavirus.,HTTPURL #CoronavirusOutbreak Things that make you think Hmmmmm .,0
724,Vitamin C cures coronavirus.,I am more concerned about the Diabetes epidemic than #coronavirus .,0
725,Vitamin C cures coronavirus.,Some of yall using this #coronavirus for clout .,0
726,Vitamin C cures coronavirus.,#Coronavirus can some one tell me how it spreaded .,0
727,Vitamin C cures coronavirus.,The #coronavirus bamboozled us #All .,0
728,Vitamin C cures coronavirus.,Be Safe from #coronavirus infection 2,0
729,Vitamin C cures coronavirus.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
730,Vitamin C cures coronavirus.,I really dont care if Ted Cruz gets the #coronavirus . I just dont care .,0
731,Vitamin C cures coronavirus.,Democrats and the Chinese communist government colluded to create the #coronavirus to bring down Trump . Prove us wrong .,0
732,Vitamin C cures coronavirus.,#Coronavirus is a black swan ...,0
733,Vitamin C cures coronavirus.,you cant let #coronavirus stop you from living your life ! self care people !,0
734,Vitamin C cures coronavirus.,@USER Criminals are immune to #coronavirus outside of jail .,0
735,Vitamin C cures coronavirus.,@USER He 's the #Coronavirus Messiah .,0
736,Vitamin C cures coronavirus.,@USER ... about #coronavirus ? ?,0
737,Vitamin C cures coronavirus.,@USER But will it stop #Coronavirus ?,0
738,Vitamin C cures coronavirus.,#Coronavirus is just a NEW flu virus - it will disappear in Summer . Why panic ? Just ban the flu infected Americans from traveling abroad .,0
739,Vitamin C cures coronavirus.,There was no #coronavirus when Obama was president . Just food for thought ...,0
740,Vitamin C cures coronavirus.,People need to listen to @USER HTTPURL #VitaminC #coronavirus #CoronavirusOutbreak #COVID19 #CoronaLockdown @USER,0
741,Vitamin C cures coronavirus.,#coronavirus or shopping ?,0
742,Vitamin C cures coronavirus.,@USER So how is the battle against the #coronavirus going ?,0
743,Vitamin C cures coronavirus.,Which administration has handled #coronavirus the best .,0
744,Vitamin C cures coronavirus.,Does #coronavirus respond to tax cuts ?,0
745,Vitamin C cures coronavirus.,Self-promotion in the age of #coronavirus . Discuss .,0
746,Vitamin C cures coronavirus.,Approximately 0.000001 % of the world is currently infected with the #CoronaVirus . Everybody needs to chill .,0
747,Vitamin C cures coronavirus.,Defeat #Corona Defeat #BernieSanders .,0
748,Vitamin C cures coronavirus.,@USER #coronavirus definitely looks like this .,0
749,Vitamin C cures coronavirus.,@USER Probably more important than not spreading #CoronaVirus .,0
750,Coronavirus can only survive in cold temperatures.,Coronavirus can't survive in hotness so rumors of it ending in June make sense ! #CoronaVirusUpdate #CoronavirusPandemic,1
751,Coronavirus can only survive in cold temperatures.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
752,Coronavirus can only survive in cold temperatures.,Some coronaviruses can last for up to 28 days in cold temps ( 4 ° c / 40 ° f ) #coronavirus #COVID19 HTTPURL,1
753,Coronavirus can only survive in cold temperatures.,@USER When it starts to get hotter the #Coronavirus is going to spread all over America quickly .,0
754,Coronavirus can only survive in cold temperatures.,Be Safe from #coronavirus infection .,0
755,Coronavirus can only survive in cold temperatures.,What are the symptoms of #CoronaVirus ?,0
756,Coronavirus can only survive in cold temperatures.,#Coronavirus can some one tell me how it spreaded .,0
757,Coronavirus can only survive in cold temperatures.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
758,Coronavirus can only survive in cold temperatures.,#Coronavirus of course we do .,0
759,Coronavirus can only survive in cold temperatures.,First report of #coronavirus in Bhutan .,0
760,Coronavirus can only survive in cold temperatures.,#Coronavirus is just a NEW flu virus - it will disappear in Summer . Why panic ? Just ban the flu infected Americans from traveling abroad .,0
761,Coronavirus can only survive in cold temperatures.,#coronavirus can only be beaten by staying inside ... and subscribing to my only fans .,0
762,Coronavirus can only survive in cold temperatures.,#coronavirus lockdown continues !,0
763,Coronavirus can only survive in cold temperatures.,Expose #CORONAVIRUS do not hide it destroys every one .,0
764,Coronavirus can only survive in cold temperatures.,so steam bath 4 times day kills #coronavirus ?,0
765,Coronavirus can only survive in cold temperatures.,Imagine how quickly #coronavirus would spread from one person in a crowded pub .,0
766,Coronavirus can only survive in cold temperatures.,The dark forces of the #coronavirus will not win while I 'm on campus .,0
767,Coronavirus can only survive in cold temperatures.,"The #Coronavirus really is just a bad cold , people have died from colds and flu in the past . it 's like we are just noticing that colds can kill ...",0
768,Coronavirus can only survive in cold temperatures.,@USER #Coronavirus is now at a point where many people do not fear it anymore .,0
769,Coronavirus can only survive in cold temperatures.,"Does anyone know what the shelf life of the #coronavirus is ? I mean , if someone sneezes on an item in a store , how long does the virus stay alive to infect you ?",0
770,Coronavirus can only survive in cold temperatures.,So what happens if a vaccine is not found for #Covid_19 ? Self isolation and social distancing can only go so far .,0
771,Coronavirus can only survive in cold temperatures.,@USER Can it kill #fluvirus such as #coronavirus #H1N1 etc ?,0
772,Coronavirus can only survive in cold temperatures.,Does #coronavirus respond to tax cuts ?,0
773,Coronavirus can only survive in cold temperatures.,Be Safe from #coronavirus infection 2,0
774,Coronavirus can only survive in cold temperatures.,The #coronavirus is an act of war !,0
775,Coronavirus can only survive in cold temperatures.,@USER Can anyone answer a simple question . How long can the #Covid-19 live on a surface ?,0
776,Coronavirus can only survive in cold temperatures.,can #coronavirus be April fool ?,0
777,Coronavirus can only survive in cold temperatures.,@USER Moderate to heavy rainfall at night is good to wash away #Coronavirus #COVID19 on most outside surfaces .,0
778,Coronavirus can only survive in cold temperatures.,The #coronavirus was a scam .,0
779,Coronavirus can only survive in cold temperatures.,"The #coronavirus survives longer on surfaces when temperatures are low and humidity is high . That could explain why New York was hit so hard , while Singapore was not . HTTPURL",1
780,Coronavirus can only survive in cold temperatures.,"To be perfectly honest , the only thing that the #coronavirus lockdown has changed in our lives is not being able to sit down at a restaurant .",0
781,Coronavirus can only survive in cold temperatures.,Wake me up when #coronavirus ends .,0
782,Coronavirus can only survive in cold temperatures.,6 . On fabric it can survive for 6-12 hours . normal laundry detergent will kill it . 7 . Drinking warm water is effective for all viruses . Try not to drink liquids with ice . 8 . Wash your hands frequently as the virus can only live on your hands for 5-10 minutes . #CoronaVirusUpdate,1
783,Coronavirus can only survive in cold temperatures.,"There is no cure for the #Coronavirus , but using soap and water to wash your hands kills it ? Am i missing something ?",0
784,Coronavirus can only survive in cold temperatures.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
785,Coronavirus can only survive in cold temperatures.,#CoronavirusOutbreak What kind of a situation are you in ?,0
786,Coronavirus can only survive in cold temperatures.,The #coronavirus is just a new flu virus . That 's all . It will disappear in Spring / Summer . Stop using it to enhance #Racism against Asians !,0
787,Coronavirus can only survive in cold temperatures.,@USER Can you kill #coronavirus ? ?,0
788,Coronavirus can only survive in cold temperatures.,Every two weeks we are only two weeks away . #Covid19 #coronavirus .,0
789,Coronavirus can only survive in cold temperatures.,@USER Figures - the number of cases would go up as the colder weather approaches - #COVIDー19 is a #coronavirus - that 's the same strain as the #flu - flu season begins as temperatures drop .,0
790,Coronavirus can only survive in cold temperatures.,We can only hope the #coronavirus gets the #MoronAVirus before it 's too late .,0
791,Coronavirus can only survive in cold temperatures.,"Feed a cold , starve a fever ... and by the fear of #coronavirus consume consume CONSUME !",0
792,Coronavirus can only survive in cold temperatures.,The #coronavirus does n't have an ethnicity . Only a fool would think otherwise .,0
793,Coronavirus can only survive in cold temperatures.,"#Coronavirus By the way , it 's a virus and hand sanitizer is only anti-bacterial ... so it 's useless against a virus . Washing your hands w soap & water is the only way .",0
794,Coronavirus can only survive in cold temperatures.,Due to #coronavirus I found out that my daily lifestyle is called ' quarantine ' .,0
795,Coronavirus can only survive in cold temperatures.,How many Missionaries have #Coronavirus ?,0
796,Coronavirus can only survive in cold temperatures.,And now everyone 's in UK take the #coronavirus very seriously .,0
797,Coronavirus can only survive in cold temperatures.,Some of yall using this #coronavirus for clout .,0
798,Coronavirus can only survive in cold temperatures.,No one dies from #covid_19 .,0
799,Coronavirus can only survive in cold temperatures.,#Coronavirus is still there . #lockdownindia still exists .,0
800,COVID-19 is only as deadly as the seasonal flu.,FYI : #COVID19 is at least 10 times more dangerous than the common flu .,2
801,COVID-19 is only as deadly as the seasonal flu.,Seems like #covid19 is the biggest fraud in history .,2
802,COVID-19 is only as deadly as the seasonal flu.,No one dies from #covid_19 .,2
803,COVID-19 is only as deadly as the seasonal flu.,#Covid_19 is fake . Shut . Up .,2
804,COVID-19 is only as deadly as the seasonal flu.,@USER #Covid_19 IS A FRAUD .,2
805,COVID-19 is only as deadly as the seasonal flu.,@USER Absolute rubbish . Theres no such thing as #COVID19 . Its the flu .,2
806,COVID-19 is only as deadly as the seasonal flu.,@USER The #Coronavirus is purportedly about 2 % stronger than the common flu .,2
807,COVID-19 is only as deadly as the seasonal flu.,"No , #COVID_19 is not ‘ as deadly as the flu ' see below HTTPURL",2
808,COVID-19 is only as deadly as the seasonal flu.,"So now that we 've surpassed 90,000 deaths in a few months , can we drop the narrative that #covid19 is less deadly than the flu ?",2
809,COVID-19 is only as deadly as the seasonal flu.,#Covid_19 is the 4th deadliest event in US history .,2
810,COVID-19 is only as deadly as the seasonal flu.,At what point will #Covid19 become irrelevant ?,2
811,COVID-19 is only as deadly as the seasonal flu.,"@USER It is a bad illness , just as the flu is a bad illness . We responded to #COVID as if it was the 1918 Flu Pandemic where 50 million people died , when it is no more damaging than the seasonal flu . This is the core of my argument ... proportionality .",2
812,COVID-19 is only as deadly as the seasonal flu.,The #coronavirus was a scam .,2
813,COVID-19 is only as deadly as the seasonal flu.,#Covid19 is OVER . . . . . . . Pass it on ...,2
814,COVID-19 is only as deadly as the seasonal flu.,#Trump 's handling of #Covid_19 is a monumental failure .,2
815,COVID-19 is only as deadly as the seasonal flu.,@USER The deaths in March for #Covid19 are less than Deaths from B strain flu in December 2019 .,2
816,COVID-19 is only as deadly as the seasonal flu.,#COVID19 is still a real health threat .,2
817,COVID-19 is only as deadly as the seasonal flu.,@USER This #COVID19 is at least 10 times deadlier than the flu with NO known cure . Taking no action to prevent spread is unacceptable .,2
818,COVID-19 is only as deadly as the seasonal flu.,Does anyone actually know someone who has contracted #COVID-19 ? ?,2
819,COVID-19 is only as deadly as the seasonal flu.,@USER #Covid19 is in the eyes of the lover . Only #COVID1984 is for real .,2
820,COVID-19 is only as deadly as the seasonal flu.,@USER #coronavirus is 20 % deadlier than the flu . Countries do n't lock down millions of people for the flu .,2
821,COVID-19 is only as deadly as the seasonal flu.,The #coronavirus is an act of war !,2
822,COVID-19 is only as deadly as the seasonal flu.,When will #Covid_19 Corona end ?,2
823,COVID-19 is only as deadly as the seasonal flu.,"@USER Seasonal flu 0.01 % morbidity , #Covid_19 3-17 % that 's why . Could wipeout 100,000 ' s in the UK .",2
824,COVID-19 is only as deadly as the seasonal flu.,@USER Figures - the number of cases would go up as the colder weather approaches - #COVIDー19 is a #coronavirus - that 's the same strain as the #flu - flu season begins as temperatures drop .,2
825,COVID-19 is only as deadly as the seasonal flu.,"#Covid-19 Stay at home Stay Safe , Wash your Hands regularly . Prevent the spread of the pandemic .",2
826,COVID-19 is only as deadly as the seasonal flu.,#Covid-19 is actually #Wuhan-400 China must be punished .,2
827,COVID-19 is only as deadly as the seasonal flu.,I dont think we Indians are taking #coronavirus as seriously as we should . Be prepared to face the full force of the deadly COVID 19 in the coming days .,2
828,COVID-19 is only as deadly as the seasonal flu.,@USER Only 1 % of the American population has been tested for #COVID19 . FACT .,2
829,COVID-19 is only as deadly as the seasonal flu.,The only thing scarier than something like #Covid_19 is the people who think it 's OK to live like this for the next 60-70 years .,2
830,COVID-19 is only as deadly as the seasonal flu.,@USER The flu mutates and comes back as a different strain . There is a chance #COVID will too .,2
