,Unnamed: 0.1,Unnamed: 0,premise,text,stance
1580,1580.0,1580.0,Vitamin C can prevent coronavirus circulation.,The one benefit of the Coronavirus infection. https://t.co/r06Xehrdro,0
725,,,Vitamin C cures coronavirus.,Some of yall using this #coronavirus for clout .,0
247,,,Vitamin C can prevent coronavirus circulation.,"mortality rate = worse case global deaths from #coronavirus is 3,276,000 .",0
482,,,A person can tell if they have coronavirus or not simply by holding their breath.,Retweet if you can see past the media lies and think Trump is doing an excellent job leading us through the #Coronavirus crisis .,0
1013,1013.0,1013.0,Vitamin C cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
908,908.0,908.0,Africans are more resistant to coronavirus.,The 3 Chinese men who were quarantined in Jos have tested negative to Coronavirus.,0
194,,,Africans are more resistant to coronavirus.,Good morning to everyone except people who are blaming chinese people for the #coronavirus and judging them for their cuisine .,0
144,144.0,144.0,A person can tell if they have coronavirus or not simply by holding their breath.,Most people who get and spread the coronavirus are slobs who don't wash their hands or cover their mouth. So people wash your hands and stop being paranoid no one in the US has died from this disease.,0
349,,,The lifetime of SARS-CoV-2 is only 12 hours.,@USER Novel antibody test for SARS-CoV - 2 HTTPURL @USER #Angiotensin #ACE2 #Antibodies #Assay #Coronavirus #COVID19 #SARSCoV2,0
129,,,Holy communion cannot be the cause of the spread of coronavirus,"@USER So , even the #Holy Water can't cure #CoronaVirus ! ! ! :rolling_on_the_floor_laughing: :face_with_tears_of_joy: :rolling_on_the_floor_laughing:",0
250,250.0,250.0,Coronavirus is genetically engineered.,Coronavirus is more than a health menace. It's a wealth destroyer that the global economy will have to live with for many months to come https://t.co/ZraNqQNuLL,0
8,,,Coronavirus is genetically engineered.,What are the symptoms of #CoronaVirus ?,0
2089,2089.0,2089.0,A person can tell if they have coronavirus or not simply by holding their breath.,Coronavirus Facts: What you need to know if you have chronic illness or are immune-compromised. https://t.co/iyYS9dv89x,0
20,,,Coronavirus is genetically engineered.,@USER #Covid_19 IS A FRAUD .,0
85,,,Fennel tea cures coronavirus.,#Coronavirus lol my kid is craking 90s,0
857,857.0,857.0,Vitamin C can prevent coronavirus circulation.,"CDC: To prevent Coronavirus, stay home, avoid physical contact and don't go into large crowds.

Introverts: I've been preparing for this moment my entire life.",0
1956,1956.0,1956.0,Vitamin C can prevent coronavirus circulation.,"CDC: Avoid crowds to avoid exposure to coronavirus. 
Recluse: Done.",0
787,,,Coronavirus can only survive in cold temperatures.,@USER Can you kill #coronavirus ? ?,0
11,,,Coronavirus is genetically engineered.,I wonder if #covid19 is a biological weapon that is worse than nuclear .,0
1989,1989.0,1989.0,Coronavirus is genetically engineered.,Pope has Coronavirus pass it on.,0
58,58.0,58.0,Africans are more resistant to coronavirus.,Statistically speaking - you are more likely to die from being exposed to the Clintons than you are by being exposed to the corona virus.,0
35,,,Coronavirus is genetically engineered.,#Coronavirus The people of the world are being lied to by governments regarding the severity and spread of this virus to save the world economy .,0
676,676.0,676.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus treatment in China includes, in addition to regular drugs, traditional chinese medicines that r herbal products often contaminated by pesticides n that contain animal products. 👀👀👀😲https://t.co/ZDfSGvNfmO",0
1756,1756.0,1756.0,Fennel tea cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
1096,1096.0,1096.0,Vitamin C cures coronavirus.,"Coronavirus- Hysteria. Almost no flour, milk, many empty shelves - spaghetti, instant soups, bread, beans. People are buying everything they can store. https://t.co/FmifNgVMQn",0
733,,,Vitamin C cures coronavirus.,you cant let #coronavirus stop you from living your life ! self care people !,0
717,,,Vitamin C cures coronavirus.,"#Coronavirus It 's an infection , it needs a prescription !",0
461,,,A person can tell if they have coronavirus or not simply by holding their breath.,"Let 's all have a moment 's silence for all the people who have died , are dying , and will die with #coronavirus without ever being tested , and their deaths recorded as anything but coronavirus .",0
88,,,Fennel tea cures coronavirus.,Self-promotion in the age of #coronavirus . Discuss .,0
569,,,We're very close to a vaccine.,@USER I still can't get a #coronavirus test .,0
1752,1752.0,1752.0,Coronavirus is genetically engineered.,"@USERNAME Thank you again for filtering out the data, and posting the most relevant and informative information. 

IMO, YOU, Dr. Gottlieb, should be in charge of our national response to COVID-19.",0
15,,,Coronavirus is genetically engineered.,The #coronavirus bamboozled us #All .,0
997,997.0,997.0,Africans are more resistant to coronavirus.,People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. https://t.co/G8K8Mhe7bV,0
450,,,A person can tell if they have coronavirus or not simply by holding their breath.,What are the symptoms of #CoronaVirus ?,0
659,,,Avocado and mint tea cures coronavirus.,The person that died of coronavirus was probably killed by Hillary Clinton ! #Coronavirus is a hoax !,0
326,,,The lifetime of SARS-CoV-2 is only 12 hours.,The pandemic - Airborne particles may be assisting the spread of SARS-CoV - 2 | Science and technology | The Economist #coronavirus HTTPURL,0
1000,1000.0,1000.0,Avocado and mint tea cures coronavirus.,"I saw Costco trending. Something about everyone being at panic for supplies for the coronavirus. I work at Costco just so you now. They said toilet paper, some food, water bottles being, and Clorox wipes being sold out",0
544,,,Coronavirus is caused by 5G.,#coronavirus lockdown continues !,0
1317,1317.0,1317.0,Coronavirus is genetically engineered.,"Coronavirus has literally warped the physics of space-time.

When Americans look at Italy and Iran, they’re looking two weeks into the future.",0
529,,,Coronavirus is caused by 5G.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
395,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Tomorrow I do n't want to say I survived a pandemic ... I want to be able to say I helped survive a pandemic #Covid_19 .,0
62,,,Fennel tea cures coronavirus.,Does G-d have the #coronavirus antibody ?,0
1514,1514.0,1514.0,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME @USERNAME Then multiply that by about 7.  Incubation period for flu is 2 days.  Coronavirus is 14 days.  People can spread the virus for 14 days without even realizing they are sick.,0
266,266.0,266.0,Avocado and mint tea cures coronavirus.,"I suggest y'all detox with vinegar/ lemon water daily, and assume that everything you touch has germs. Boost your immune systems and avoid excessive sugar and processed foods. That's my coronavirus advice.",0
125,,,Holy communion cannot be the cause of the spread of coronavirus,Precaution and not panic will help us stop the spread of #coronavirus Stay at home . Be kind and support one another . HTTPURL,0
273,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","#China 's National Health Commission reported 14 new confirmed #coronavirus cases on May 9 , the highest number since April 28 , including the first for more than a month in the city of #Wuhan .",0
481,,,A person can tell if they have coronavirus or not simply by holding their breath.,Is anyone else concerned that we are not being told the whole truth about #coronavirus in the usa ?,0
1817,1817.0,1817.0,Africans are more resistant to coronavirus.,"Children less vulnerable to coronavirus, say Australian experts
https://t.co/dJnqCuY1hk",0
2090,2090.0,2090.0,The lifetime of SARS-CoV-2 is only 12 hours.,"“The corona virus (SARS-CoV-2) is highly contagious, obviously this applies particularly to the Chinese, but also to other Southeast Asian peoples. It can be transmitted from person to person, via the air or through clothing.”",0
499,,,A person can tell if they have coronavirus or not simply by holding their breath.,Wondering how to deal with people who complain about #coronavirus press ? Cough on them .,0
1130,1130.0,1130.0,Coronavirus is caused by 5G.,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/BrjrPgWOrT,0
197,197.0,197.0,Fennel tea cures coronavirus.,Antibacterial hand sanitizers and antibiotics will not help if you have Coronavirus... wash your hands with soap&amp; water #coronavirusnigeria #COVID2019 #2019nCoV #coronavirusInkenya #coronavirusinlagos,0
1705,1705.0,1705.0,Vitamin C can prevent coronavirus circulation.,How To Boost Immune System Against Coronavirus Infection (Abazar Habibin... https://t.co/3V7OdxQRAM via @USERNAME,0
214,214.0,214.0,Vitamin C can prevent coronavirus circulation.,"How To Cure COVID-19 - Coronavirus Disease - Eco Paint, Inc. https://t.co/KfQJWxd51Q",0
1268,1268.0,1268.0,Africans are more resistant to coronavirus.,"Yahoo Reports A Half A Million People 500k Are Infected With Coronavirus In China not the reported 78k (Yahoo everyone's already heard WHO say the numbers are only 10% of the actual cases, so your numbers aren't even close, geez)
https://t.co/IOi7WbhWww",0
453,,,A person can tell if they have coronavirus or not simply by holding their breath.,Imagine how quickly #coronavirus would spread from one person in a crowded pub .,0
678,,,Avocado and mint tea cures coronavirus.,@USER But will it stop #Coronavirus ?,0
469,,,A person can tell if they have coronavirus or not simply by holding their breath.,so steam bath 4 times day kills #coronavirus ?,0
245,,,Vitamin C can prevent coronavirus circulation.,The #coronavirus is an act of war !,0
223,,,Vitamin C can prevent coronavirus circulation.,@USER Can you wipe #coronavirus away with disinfectant wipes ?,0
211,,,Vitamin C can prevent coronavirus circulation.,@USER But will it stop #Coronavirus ?,0
1504,1504.0,1504.0,Fennel tea cures coronavirus.,@USERNAME Oh and lipsomal vitamin C made from organic ground orange peel taken hourly. IV vitamin C is being tried in China to stop the Cytokine Storm...,0
460,,,A person can tell if they have coronavirus or not simply by holding their breath.,"#Coronavirus no drug is good for you and should be avoided if possible . That said , hydroxychloroquine is by prescription only so a person has to consult their doctor if they want it regardless of what their doctor says .",0
94,,,Fennel tea cures coronavirus.,#coronavirus Please Chinese stop eating everything ! !,0
2008,2008.0,2008.0,Coronavirus is genetically engineered.,"@USERNAME Liar. He said press coverage of Covid-19 is a hoax. 

Stop lying.",0
1050,1050.0,1050.0,Coronavirus is caused by 5G.,"This virus is most deadly to the older population, and the 1st place to experience a potentially large outbreak, a long-term care facility. #CoronaVirusUpdate https://t.co/3z82hBTlVv",0
1076,1076.0,1076.0,Fennel tea cures coronavirus.,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",0
1923,1923.0,1923.0,Coronavirus is caused by 5G.,Coronavirus is spread via eye contact.,0
504,,,Coronavirus is caused by 5G.,The #coronavirus is an act of war !,0
156,,,Africans are more resistant to coronavirus.,#Coronavirus of course we do .,0
930,930.0,930.0,Vitamin C cures coronavirus.,"apparently costcos in king county are completely out of toilet paper, hand sanitzer, paper towels, clorox wipes, and bottled water. people are FREAKING out about coronavirus having killed someone so close to home. don’t go to costco today 🙃",0
154,,,Africans are more resistant to coronavirus.,What are the symptoms of #CoronaVirus ?,0
149,,,Holy communion cannot be the cause of the spread of coronavirus,We will beat this #Coronavirus and the #CoronavirusOutbreak,0
810,810.0,810.0,Coronavirus is genetically engineered.,Coronavirus and influenza comparison is really invalid. Influenza spread is minimized because many of us including me are vaccinated. No protection against spread of highly contagious corona virus.,0
54,,,Fennel tea cures coronavirus.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
16,,,Coronavirus is genetically engineered.,The #coronavirus does n't have an ethnicity . Only a fool would think otherwise .,0
1199,1199.0,1199.0,Coronavirus is genetically engineered.,"Coronavirus doesn't discriminate, but they. https://t.co/1d3e9wALVL",0
193,,,Africans are more resistant to coronavirus.,"#coronavirus At last less fuel , less meetings and more benefits for the environment .",0
186,,,Africans are more resistant to coronavirus.,It 's been reported that #Covid19 is also very contagious . But it seems like many of us are yet to accept that we 're all susceptible to it .,0
279,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USER CCP spread many viruses across world , one is #coronavirus another is #globaltimes , one more is #huxijin . You communists are just liars , looters , killer .",0
679,,,Avocado and mint tea cures coronavirus.,The #coronavirus bamboozled us #All .,0
1743,1743.0,1743.0,Vitamin C can prevent coronavirus circulation.,"Others: it’s recommended to wash hands for 20-30secs to kill coronavirus germs. Singing the alphabet song can help with timing. 

Me: sings Jungkook’s whole high note section in ON while washing hands.",0
901,901.0,901.0,Vitamin C cures coronavirus.,"Me: I'm kinda wigged out about Coronavirus. *stocks up on water, pet food, Lysol, Respiratory meds, batteries, masks, hand sanitizer* 

Elote cart: *ring ring* 

Me: https://t.co/4iC5kAYDV9",0
492,,,A person can tell if they have coronavirus or not simply by holding their breath.,if people typing  quarantine day ? ? ?  into devices that automatically track time and have calendar capabilities is a symptom of #CoronaVirus a lot of people have it .,0
1977,1977.0,1977.0,Vitamin C can prevent coronavirus circulation.,"sez a cult...

Afghanistan: Imams say Qur’an verses worn on clothes can prevent coronavirus
https://t.co/BxIZAwywou",0
332,,,The lifetime of SARS-CoV-2 is only 12 hours.,Preliminary reports suggest that #pets living in close contact with #COVID-19 positive owners did not test positive for #SARS-CoV-2 . HTTPURL #covidpets #animalsathome,0
72,,,Fennel tea cures coronavirus.,"#Coronavirus It 's an infection , it needs a prescription !",0
52,,,Fennel tea cures coronavirus.,The #coronavirus was a scam .,0
153,,,Africans are more resistant to coronavirus.,"This #coronavirus season is an opportunity for Africa to create homegrown solutions , especially in manufacturing .",0
689,,,Avocado and mint tea cures coronavirus.,Approximately 0.000001 % of the world is currently infected with the #CoronaVirus . Everybody needs to chill .,0
635,635.0,635.0,Avocado and mint tea cures coronavirus.,"How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/wrK0ZLJX2T",0
737,,,Vitamin C cures coronavirus.,@USER But will it stop #Coronavirus ?,0
31,,,Coronavirus is genetically engineered.,Which administration has handled #coronavirus the best .,0
651,,,Avocado and mint tea cures coronavirus.,@USER #coronavirus cures the FLU !,0
118,,,Holy communion cannot be the cause of the spread of coronavirus,Reduce your risk from #coronavirus,0
236,,,Vitamin C can prevent coronavirus circulation.,"@USER They say ,  viruses which can kill bacteria  , but #coronavirus is a virus . So HOW THE HELL the water can help end Corona VIRUS . does that make no sense or I 'm missing something there ?",0
197,,,Africans are more resistant to coronavirus.,I hope the #COVID19 cure from #Madagascar works as they say . And that the African continents can trust in it and leverage it to eradicate the coronavirus . I 'd trust it more than any other from the abroad .,0
2017,2017.0,2017.0,A person can tell if they have coronavirus or not simply by holding their breath.,"When officials say someone has contracted coronavirus of unknown origin, it probably means they got it on facebook.",0
316,,,The lifetime of SARS-CoV-2 is only 12 hours.,#COVID19 < the selective pressure exerted by the human adaptive immune response is already detectable in the SARS-CoV - 2 population and to investigate how the virus is evolving in response to such a pressure . > HTTPURL,0
123,,,Holy communion cannot be the cause of the spread of coronavirus,Reduce your risk from #coronavirus,0
91,,,Fennel tea cures coronavirus.,Be Safe from #coronavirus infection 2,0
723,,,Vitamin C cures coronavirus.,HTTPURL #CoronavirusOutbreak Things that make you think Hmmmmm .,0
142,142.0,142.0,Coronavirus is genetically engineered.,"Coronavirus ricochets across globe, altering daily life https://t.co/4NcnhRPGZw",0
176,,,Africans are more resistant to coronavirus.,Now #coronavirus is a racial issue . Fuck these ppl .,0
204,,,Vitamin C can prevent coronavirus circulation.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
50,50.0,50.0,Africans are more resistant to coronavirus.,Since RNA viruses are known to mutate extremely rapidly I wonder if there's different strains of the coronavirus circulating where some are more deadly than others due to the evolution of the virus.,0
603,603.0,603.0,A person can tell if they have coronavirus or not simply by holding their breath.,the verdict is out: you catch coronavirus by being nasty and not washing your hands,0
563,563.0,563.0,Vitamin C can prevent coronavirus circulation.,"Sounds like a solid way to spread coronavirus, TBH. https://t.co/eB1X1TsWcP",0
662,,,Avocado and mint tea cures coronavirus.,I am more concerned about the Diabetes epidemic than #coronavirus .,0
1012,1012.0,1012.0,Fennel tea cures coronavirus.,"You have only less than 1 week to stock up of Food, Water, Vitamin C &amp; D, flashlights &amp; first aid. CoronaVirus is spreading
https://t.co/UWb6V2O9Ot
naturopath chiropractor intern internist paramedic coach trainer weightloss librarian stewardess cook chef baker firefighter bitcoin https://t.co/gOcQX4lKah",0
666,,,Avocado and mint tea cures coronavirus.,Be Safe from #coronavirus infection .,0
1321,1321.0,1321.0,Fennel tea cures coronavirus.,"Thanks to the media-sparked corona virus hysteria some people here in Germany have started panic buying goods like noodles, canned bread and water. Amazing.",0
21,,,Coronavirus is genetically engineered.,#coronavirus lockdown continues !,0
681,,,Avocado and mint tea cures coronavirus.,#Covid_19 is fake . Shut . Up .,0
1113,1113.0,1113.0,Holy communion cannot be the cause of the spread of coronavirus,"coronavirus is caused by eating ass, pass it on",0
653,,,Avocado and mint tea cures coronavirus.,The #coronavirus was a scam .,0
452,,,A person can tell if they have coronavirus or not simply by holding their breath.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
244,,,Vitamin C can prevent coronavirus circulation.,Self-promotion in the age of #coronavirus . Discuss .,0
218,,,Vitamin C can prevent coronavirus circulation.,I am more concerned about the Diabetes epidemic than #coronavirus .,0
530,,,Coronavirus is caused by 5G.,#Coronavirus of course we do .,0
241,,,Vitamin C can prevent coronavirus circulation.,#coronavirus lockdown continues !,0
729,,,Vitamin C cures coronavirus.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
207,207.0,207.0,Avocado and mint tea cures coronavirus.,"Just stocked a storage box with chips, chicken noodle soup, vodka and peanut butter. COVID-19, I’m ready",0
1183,1183.0,1183.0,Fennel tea cures coronavirus.,"My personal integrative medicine strategy for #wuhan #coronavirus #covid19 using herbals, salt breathing, and commonly used, cheap, widely available prescription NSAID indomethacin - exquisitely good killer of closely related SARS  https://t.co/R91257Q269",0
1722,1722.0,1722.0,Avocado and mint tea cures coronavirus.,"To personally prepare for coronavirus,  I'm looking to stock up on coffee, peanut butter, chocolate and toilet paper... the only true necessities in life.",0
28,,,Coronavirus is genetically engineered.,This crazed reaction to the #coronavirus is categorically moronic .,0
859,859.0,859.0,Africans are more resistant to coronavirus.,Scientists warn Wuhan coronavirus is 1000 times more infectious than SARS. https://t.co/ffDhq2JdKh,0
1988,1988.0,1988.0,Africans are more resistant to coronavirus.,"Men who enjoy eating pussy, have a 99% better chance of not catching the Coronavirus.",0
34,,,Coronavirus is genetically engineered.,JK the studio is closed indefinitely for #coronavirus .,0
222,,,Vitamin C can prevent coronavirus circulation.,@USER Can you have mild #coronavirus ?,0
451,,,A person can tell if they have coronavirus or not simply by holding their breath.,"#coronavirus It 's amazing to see intelligent , normal people reaching the conclusion that  if they ignore the Coronavirus Pandemic  it will somehow not affect them .",0
749,,,Vitamin C cures coronavirus.,@USER Probably more important than not spreading #CoronaVirus .,0
326,326.0,326.0,Coronavirus is genetically engineered.,"Panic is the result of fear. Fear is the result of confusion. Confusion is the result of what happens when the president lies to the American people about what is happening with a virus on the edge of becoming a #pandemic.

#CONVID19 #CoronaVirus",0
182,,,Africans are more resistant to coronavirus.,How many Missionaries have #Coronavirus ?,0
221,,,Vitamin C can prevent coronavirus circulation.,How many Missionaries have #Coronavirus ?,0
152,,,Africans are more resistant to coronavirus.,@USER I think the vaccinated people can be more susceptible to #coronavirus .,0
157,,,Africans are more resistant to coronavirus.,Could the #coronavirus or #covid19 answer be in #SubSaharanAfrica Plasma ?,0
240,,,Vitamin C can prevent coronavirus circulation.,"If mega doses of vitamin c might save you from #coronavirus , as some report , would you buy some as insurance and learn more about it ? #covid #covid19",0
251,251.0,251.0,Vitamin C cures coronavirus.,"It hasn't been proven but stock up on these items anyway, wash ur damn hands and cover ur cough!

Can Lysol and Clorox products kill the novel coronavirus? The answer is ... complicated

https://t.co/iFpHv4KAh2",0
2032,2032.0,2032.0,Vitamin C can prevent coronavirus circulation.,Literally use Febreeze. It cures coronavirus,0
161,,,Africans are more resistant to coronavirus.,3rd #coronavirus case confirmed in Egypt bringing total in Africa to 23 . @USER,0
65,,,Fennel tea cures coronavirus.,The person that died of coronavirus was probably killed by Hillary Clinton ! #Coronavirus is a hoax !,0
476,,,A person can tell if they have coronavirus or not simply by holding their breath.,Someone 's smoking a cigarette . How far away can you smell it ? That 's how far away you can catch #coronavirus,0
53,,,Fennel tea cures coronavirus.,Be Safe from #coronavirus infection .,0
970,970.0,970.0,Avocado and mint tea cures coronavirus.,"Just bought hella bulk rubbing alcohol , need oil , vitamins and other stuff for this coronavirus all the hand sanitizer all sold out all locations &amp; online . This shit scary 😫",0
696,,,Avocado and mint tea cures coronavirus.,#Coronavirus is just a NEW flu virus - it will disappear in Summer . Why panic ? Just ban the flu infected Americans from traveling abroad .,0
673,,,Avocado and mint tea cures coronavirus.,JK the studio is closed indefinitely for #coronavirus .,0
1790,1790.0,1790.0,Vitamin C can prevent coronavirus circulation.,The virus of coronavirus can be defeated by alcohol. I promise y’all. Smoking weed and drinking alcohol. Thank me later.,0
513,,,Coronavirus is caused by 5G.,#Coronavirus can some one tell me how it spreaded .,0
1945,1945.0,1945.0,Africans are more resistant to coronavirus.,"The US have more ppl infected with coronavirus than Mexico but, somehow, they're the ones trying to impose restrictions hahahah.
That's golden. https://t.co/SCbiVcJWxZ",0
484,,,A person can tell if they have coronavirus or not simply by holding their breath.,#Coronavirus The people of the world are being lied to by governments regarding the severity and spread of this virus to save the world economy .,0
71,,,Fennel tea cures coronavirus.,"I have some good #news , #hydroxychloriquine can cure the #coronavirus . But , the problem is that it 's not tested .",0
737,737.0,737.0,Vitamin C cures coronavirus.,"That’s it! Pope is dead! 

Or he just needs a couple days rest, some vitamin C &amp; zinc

Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM https://t.co/LQfPC3qII7",0
713,,,Vitamin C cures coronavirus.,#Covid_19 is fake . Shut . Up .,0
63,,,Fennel tea cures coronavirus.,What are the symptoms of #CoronaVirus ?,0
214,,,Vitamin C can prevent coronavirus circulation.,@USER Is this exclusively to prevent #COVID19 or for treatment ?,0
172,,,Africans are more resistant to coronavirus.,#Coronavirus is a black swan ...,0
1546,1546.0,1546.0,Africans are more resistant to coronavirus.,Children appear to be less affected than adults. #coronavirus #nCoV  https://t.co/5QGTdimjAn,0
702,,,Vitamin C cures coronavirus.,@USER #coronavirus cures the FLU !,0
956,956.0,956.0,Vitamin C cures coronavirus.,"How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/wrK0ZLJX2T",0
2,,,Coronavirus is genetically engineered.,Now #coronavirus is a racial issue . Fuck these ppl .,0
246,,,Vitamin C can prevent coronavirus circulation.,Taxis drivers can not work now due to #coronavirus . But autonomous car will get this out someday .,0
465,,,A person can tell if they have coronavirus or not simply by holding their breath.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
746,,,Vitamin C cures coronavirus.,Approximately 0.000001 % of the world is currently infected with the #CoronaVirus . Everybody needs to chill .,0
999,999.0,999.0,Fennel tea cures coronavirus.,"@USERNAME @USERNAME Oh, is ultraviolet light (in the right wavelengths) useful for disinfection against a Corona virus? Say, when scrubbing something down is impractical or impossible?

Or should we just stick with alcohol, bleach, soap and water, or other disinfectants?",0
665,,,Avocado and mint tea cures coronavirus.,Now #coronavirus is a racial issue . Fuck these ppl .,0
59,,,Fennel tea cures coronavirus.,#Coronavirus of course we do .,0
2022,2022.0,2022.0,Vitamin C can prevent coronavirus circulation.,@USERNAME The Trump wall does not stop the coronavirus.,0
80,,,Fennel tea cures coronavirus.,No one dies from #covid_19 .,0
1389,1389.0,1389.0,Vitamin C can prevent coronavirus circulation.,"Alcohol is effective against influenza virus and Coronavirus. Ethyl alcohol (70%) aka rubbing alcohol is a powerful broad-spectrum germicide and is considered generally superior to isopropyl alcohol.” - World Health Organization, Geneva",0
209,,,Vitamin C can prevent coronavirus circulation.,#Coronavirus @USER Thank you for informing us promptly .,0
1891,1891.0,1891.0,Fennel tea cures coronavirus.,"@USERNAME WHAT ABOUT THE ILLEGALS ENTERING W/ NO MEDICAL EXAM!THEY SLREADY BROUGH SICKNESS LIKE VENEREAS TUBERCULOSIS., CHICKEN pox Rubeola, mumps,POLIO and more! S@D DE@OCRATS ARE OK W/THAT! ILLEGALS R MORE DANGEROUS THAN THE CORONA VIRUS! WAKE UP AMERICA / ANOTHER DEMOCRAT DISTRACTION",0
1108,1108.0,1108.0,Vitamin C cures coronavirus.,"I'm abroad, might bet Corona, might not. I'll tell you what though, people do some mad shit at breakfast buffets. It's like a chemistry set for adults. Mad concoctions, burned croissants, mish mashed meals of fruit with fried eggs, honey and salad...",0
84,,,Fennel tea cures coronavirus.,First report of #coronavirus in Bhutan .,0
499,499.0,499.0,Fennel tea cures coronavirus.,"That’s it! Pope is dead! 

Or he just needs a couple days rest, some vitamin C &amp; zinc

Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM https://t.co/LQfPC3qII7",0
656,,,Avocado and mint tea cures coronavirus.,Democrats and the Chinese communist government colluded to create the #coronavirus to bring down Trump . Prove us wrong .,0
713,713.0,713.0,Vitamin C can prevent coronavirus circulation.,PSA: to prevent spread of coronavirus eat ass,0
150,,,Africans are more resistant to coronavirus.,HTTPURL #Africa has been spared so far from #coronavirus . Why ?,0
1222,1222.0,1222.0,Vitamin C can prevent coronavirus circulation.,@USERNAME Not because of taking the injection but because the coronavirus is overhyped.,0
79,,,Fennel tea cures coronavirus.,#Coronavirus can some one tell me how it spreaded .,0
671,,,Avocado and mint tea cures coronavirus.,I really dont care if Ted Cruz gets the #coronavirus . I just dont care .,0
66,,,Fennel tea cures coronavirus.,"There is no cure for the #Coronavirus , but using soap and water to wash your hands kills it ? Am i missing something ?",0
650,,,Avocado and mint tea cures coronavirus.,so steam bath 4 times day kills #coronavirus ?,0
478,,,A person can tell if they have coronavirus or not simply by holding their breath.,Roughly 5000 people have been tested for #coronavirus in the United States . We have zero idea how many people already have the virus and are actively spreading it to others .,0
540,,,Coronavirus is caused by 5G.,@USER #Coronavirus comes from #GlobalWarming ?,0
233,,,Vitamin C can prevent coronavirus circulation.,And now everyone 's in UK take the #coronavirus very seriously .,0
81,,,Fennel tea cures coronavirus.,The #coronavirus bamboozled us #All .,0
231,,,Vitamin C can prevent coronavirus circulation.,"#coronavirus makes information important . European Center for Disease Prevention and Control directions , a must read for all .",0
220,,,Vitamin C can prevent coronavirus circulation.,First report of #coronavirus in Bhutan .,0
1993,1993.0,1993.0,Africans are more resistant to coronavirus.,At Least Half A Million People Are Infected With Coronavirus In China https://t.co/NQ9L1RDqaf,0
2094,2094.0,2094.0,Fennel tea cures coronavirus.,"I start to freak out about the #coronavirus and my anxiety goes up the roof!! I been reading about it since Jan when it was only in China. Don’t know what to believe anymore. Just like the flu? Worse? Been buying medicine, waters and canned foods. I’m freaking out.",0
67,,,Fennel tea cures coronavirus.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
731,,,Vitamin C cures coronavirus.,Democrats and the Chinese communist government colluded to create the #coronavirus to bring down Trump . Prove us wrong .,0
190,,,Africans are more resistant to coronavirus.,Does #coronavirus respond to tax cuts ?,0
1544,1544.0,1544.0,Coronavirus is genetically engineered.,"Trump thinks the Coronavirus is a hoax. 
We are all fucked.",0
1484,1484.0,1484.0,Coronavirus is genetically engineered.,Coronavirus is coming. Is New York ready? | CSNY https://t.co/Ah5PVRtEj2,0
712,,,Vitamin C cures coronavirus.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
728,,,Vitamin C cures coronavirus.,Be Safe from #coronavirus infection 2,0
192,,,Africans are more resistant to coronavirus.,"In your opinion , is the potential threat from the #coronavirus being exaggerated ?",0
747,,,Vitamin C cures coronavirus.,Defeat #Corona Defeat #BernieSanders .,0
706,,,Vitamin C cures coronavirus.,Kill #coronavirus on surfaces with STEAM . Simple . Alcohol wipes only do so much .,0
716,,,Vitamin C cures coronavirus.,Expose #CORONAVIRUS do not hide it destroys every one .,0
1930,1930.0,1930.0,Vitamin C can prevent coronavirus circulation.,Jazz hands will prevent coronavirus.,0
175,,,Africans are more resistant to coronavirus.,"If you thought #CoronaVirusUpdate is strange , this might explain it .",0
